Date,NO Prod,SE Prod,FI Prod,DK Prod,Nordic Prod,EE Prod,LV Prod,LT Prod,Baltic Prod,Total Prod
01-01-2014,328002,426643,186861,97425,1.03894e+06,19197,11231,7138,37566,1.07651e+06
02-01-2014,400497,479735,198299,115572,1.19411e+06,27935,11973,11359,51267,1.24537e+06
03-01-2014,382850,477557,199582,117254,1.17724e+06,29862,16031,6828,52721,1.22996e+06
04-01-2014,371175,460574,192831,110653,1.13524e+06,24566,13783,6528,44877,1.18011e+06
05-01-2014,393367,438804,188391,77929,1.0985e+06,22392,11420,6315,40127,1.13863e+06
06-01-2014,377089,467330,192777,122169,1.15936e+06,25834,15732,8047,49613,1.20897e+06
07-01-2014,409824,474693,202379,130456,1.21736e+06,29820,15710,8669,54199,1.27156e+06
08-01-2014,414662,490065,197907,123860,1.2265e+06,28242,14318,8286,50846,1.27734e+06
09-01-2014,437213,487393,204715,118546,1.24787e+06,25992,16278,10554,52824,1.3007e+06
10-01-2014,448185,509828,213855,130134,1.302e+06,30516,17845,12321,60682,1.36268e+06
11-01-2014,425550,484113,214009,121281,1.24496e+06,25844,10680,8873,45397,1.29036e+06
12-01-2014,449780,495113,213509,112148,1.27055e+06,22615,15766,7381,45762,1.31631e+06
13-01-2014,562897,557394,237517,129072,1.48688e+06,30385,21967,10397,62749,1.54962e+06
14-01-2014,587877,552179,248047,100727,1.48883e+06,29217,21740,10021,60978,1.54981e+06
15-01-2014,578048,532903,247914,120527,1.4794e+06,26643,23232,11342,61217,1.54062e+06
16-01-2014,518829,543251,251059,155271,1.46841e+06,29069,24325,9556,62950,1.53136e+06
17-01-2014,535176,565832,254530,133911,1.48945e+06,30829,26402,11665,68896,1.55835e+06
18-01-2014,463302,531568,239617,152251,1.38674e+06,29857,18867,7614,56338,1.44308e+06
19-01-2014,444899,508235,241431,163436,1.358e+06,25802,16876,7509,50187,1.40818e+06
20-01-2014,515773,567047,255087,159399,1.49732e+06,33560,24329,12505,70394,1.56771e+06
21-01-2014,558208,555007,254715,129288,1.49721e+06,34194,26645,12980,73819,1.57103e+06
22-01-2014,559322,543926,253789,148591,1.50563e+06,33022,27080,10368,70470,1.5761e+06
23-01-2014,546125,558264,259557,161998,1.52594e+06,33253,25990,10487,69730,1.59567e+06
24-01-2014,538375,549414,254073,155387,1.49726e+06,35844,23061,10928,69833,1.56709e+06
25-01-2014,457563,530446,222649,157030,1.3677e+06,30595,20205,5297,56097,1.42379e+06
26-01-2014,415610,523840,217333,154566,1.31135e+06,27541,19983,7020,54544,1.3659e+06
27-01-2014,491092,584585,244047,148884,1.46862e+06,32699,20406,10627,63732,1.53235e+06
28-01-2014,500478,565253,247641,149204,1.46258e+06,34384,18611,12794,65789,1.52837e+06
29-01-2014,500702,565773,249930,153663,1.47007e+06,33995,19230,13952,67177,1.53725e+06
30-01-2014,532485,578812,253878,139625,1.50481e+06,34798,20277,14249,69324,1.57414e+06
31-01-2014,526805,571496,254795,132115,1.48521e+06,37105,24361,13497,74963,1.56018e+06
01-02-2014,434750,517966,220027,137862,1.31062e+06,32180,17948,7993,58456,1.36907e+06
02-02-2014,404890,498784,207538,120622,1.23184e+06,26682,17852,6708,51242,1.28309e+06
03-02-2014,496526,528839,222614,102856,1.35084e+06,31761,21244,8333,61338,1.41218e+06
04-02-2014,497826,534563,219685,106171,1.35825e+06,32753,20618,8704,62075,1.42032e+06
05-02-2014,483154,518337,222423,109433,1.33335e+06,34457,19512,8486,62455,1.3958e+06
06-02-2014,461974,516021,226440,125403,1.32984e+06,34293,20629,7933,62855,1.3927e+06
07-02-2014,413016,531241,226431,133234,1.30393e+06,32850,19111,8935,60896,1.36483e+06
08-02-2014,339482,504087,202936,126158,1.17266e+06,26873,15620,7021,49514,1.22218e+06
09-02-2014,332674,484770,197815,127254,1.14251e+06,24194,13712,8033,45939,1.18845e+06
10-02-2014,441169,542685,217097,103162,1.30412e+06,28965,17823,9342,56130,1.36024e+06
11-02-2014,459570,537169,214719,87058,1.29853e+06,32075,18355,8432,58862,1.35739e+06
12-02-2014,439196,530873,212361,119497,1.30193e+06,33620,17968,8095,59683,1.36161e+06
13-02-2014,415836,553689,219575,131617,1.32072e+06,30466,17912,7927,56305,1.37703e+06
14-02-2014,412392,531667,228944,109122,1.28212e+06,31116,17607,9388,58111,1.34024e+06
15-02-2014,327440,506689,206054,143191,1.18338e+06,28683,15113,7242,51038,1.23442e+06
16-02-2014,325672,499020,202917,131871,1.15948e+06,23920,14191,6855,44966,1.20445e+06
17-02-2014,423978,543401,208407,110164,1.28595e+06,33525,18127,12234,63886,1.34983e+06
18-02-2014,477326,543107,211295,95456,1.32719e+06,32441,18437,10586,61464,1.38866e+06
19-02-2014,506514,539904,218124,80471,1.34501e+06,31376,17398,9698,58472,1.40349e+06
20-02-2014,476547,533453,222106,107139,1.33925e+06,32582,16322,8758,57662,1.39691e+06
21-02-2014,449269,551288,219269,101858,1.32169e+06,34019,19001,7532,60552,1.38224e+06
22-02-2014,352031,495172,204540,128017,1.17977e+06,25242,14458,5718,45418,1.22519e+06
23-02-2014,310220,473800,192573,127459,1.10405e+06,23039,13563,5752,42354,1.1464e+06
24-02-2014,364779,528720,197522,120958,1.21198e+06,30877,16894,9243,57014,1.269e+06
25-02-2014,411933,525725,201666,98280,1.23760e+06,30384,16448,9532,56364,1.29397e+06
26-02-2014,469376,531121,208576,81540,1.29062e+06,30827,17921,9126,57874,1.3485e+06
27-02-2014,477037,525521,208755,84599,1.29591e+06,30641,18404,9305,58350,1.35426e+06
28-02-2014,464396,532797,208271,72471,1.27794e+06,28482,16837,9690,55009,1.33295e+06
01-03-2014,444308,502163,191863,56326,1.19466e+06,23847,15306,5607,44760,1.23942e+06
02-03-2014,382654,502781,191978,86855,1.16427e+06,22505,14208,5817,42530,1.2068e+06
03-03-2014,406793,513633,199152,117940,1.23752e+06,31655,18020,10275,59950,1.29748e+06
04-03-2014,462897,537494,200408,79308,1.28012e+06,32341,18168,8628,59137,1.33925e+06
05-03-2014,476483,534864,199078,71831,1.28227e+06,34412,18301,7444,60157,1.34242e+06
06-03-2014,429782,532185,200051,98366,1.26039e+06,31063,18098,8309,57470,1.31786e+06
07-03-2014,365218,534130,197389,131130,1.22787e+06,31497,18449,8896,58842,1.28672e+06
08-03-2014,354510,507961,186774,87460,1.13671e+06,23456,8692,7035,39183,1.17589e+06
09-03-2014,291817,473959,179678,101006,1.04646e+06,21587,8503,7159,37249,1.08371e+06
10-03-2014,398219,528096,188112,79478,1.19391e+06,28597,13569,8820,50986,1.2449e+06
11-03-2014,417870,525565,188676,64771,1.1969e+06,31433,14839,6913,53185,1.25008e+06
12-03-2014,408364,539884,188641,71052,1.20795e+06,30463,17554,7406,55423,1.26337e+06
13-03-2014,402818,545559,185711,77151,1.21124e+06,28659,15038,9064,52761,1.264e+06
14-03-2014,375397,538349,191317,104664,1.20973e+06,29014,15603,8728,53345,1.26307e+06
15-03-2014,311340,495681,179353,127200,1.11357e+06,22153,11350,8700,42203,1.15577e+06
16-03-2014,314774,464372,188616,108696,1.07646e+06,20359,11826,7609,39794,1.11626e+06
17-03-2014,382489,532167,208814,123077,1.24655e+06,26462,17816,10258,54536,1.30109e+06
18-03-2014,417790,531692,209993,101623,1.26112e+06,28617,20192,7592,56401,1.31752e+06
19-03-2014,389226,528431,209984,113844,1.24148e+06,28399,18679,9299,56377,1.29786e+06
20-03-2014,390436,520089,209646,126621,1.2468e+06,27573,19124,10392,57089,1.30388e+06
21-03-2014,372136,508985,197722,91245,1.17009e+06,32159,15550,9182,56891,1.22698e+06
22-03-2014,353832,482884,184207,90464,1.11139e+06,24136,13503,5912,43551,1.15494e+06
23-03-2014,354798,466408,177755,66899,1.06586e+06,20606,14038,4323,38967,1.10483e+06
24-03-2014,460507,501696,185359,59248,1.20682e+06,26731,17770,6245,50746,1.25756e+06
25-03-2014,428236,514042,186907,74305,1.20349e+06,28165,18328,7048,53541,1.25703e+06
26-03-2014,427231,512294,187391,100823,1.22775e+06,30139,19465,5685,55289,1.28304e+06
27-03-2014,438764,481562,188530,76801,1.18566e+06,29106,17271,6058,52435,1.2381e+06
28-03-2014,436917,466814,182987,75562,1.16228e+06,28057,22337,6394,56788,1.21907e+06
29-03-2014,380160,439426,174199,65044,1.05883e+06,20689,19322,2793,42804,1.10164e+06
30-03-2014,340354,415223,166347,48345,970274,20615,15328,1851,37794,1.00807e+06
31-03-2014,446300,468934,190487,65710,1.17144e+06,29937,18746,7845,56528,1.22796e+06
01-04-2014,469724,446256,194266,78470,1.18872e+06,31572,20737,5307,57616,1.24634e+06
02-04-2014,459607,439014,193088,84724,1.17644e+06,27457,22291,3528,53276,1.22972e+06
03-04-2014,461404,430239,190870,84898,1.1674e+06,27178,20588,3876,51642,1.21905e+06
04-04-2014,429356,422753,190387,110728,1.15323e+06,28856,19563,4392,52811,1.20604e+06
05-04-2014,434774,432624,172851,73642,1.1139e+06,22690,15966,2100,40756,1.15465e+06
06-04-2014,393630,394858,167350,67755,1.0236e+06,23269,16375,2404,42048,1.06564e+06
07-04-2014,422220,446951,188347,75108,1.13263e+06,26525,20086,4945,51556,1.18419e+06
08-04-2014,397418,434161,182495,99756,1.11384e+06,27065,19628,5128,51821,1.16566e+06
09-04-2014,406556,447575,184865,110940,1.14993e+06,28700,18874,3739,51313,1.20125e+06
10-04-2014,464405,471638,188047,66572,1.19067e+06,26713,18940,4561,50214,1.24088e+06
11-04-2014,443914,467474,189395,59126,1.15991e+06,24645,20828,3738,49211,1.20912e+06
12-04-2014,397760,425265,165329,80389,1.06875e+06,19091,20736,1497,41324,1.11007e+06
13-04-2014,317880,394558,162185,108299,982924,21177,18911,3177,43265,1.02619e+06
14-04-2014,369186,428285,175649,110194,1.08332e+06,28889,25375,5133,59397,1.14271e+06
15-04-2014,386850,461010,180923,95055,1.12384e+06,26379,23311,5498,55188,1.17903e+06
16-04-2014,406244,470323,181471,71461,1.1295e+06,29470,21958,5720,57148,1.18665e+06
17-04-2014,356738,460752,177333,94664,1.08949e+06,26712,22253,6226,55191,1.14468e+06
18-04-2014,347847,431132,166088,77283,1.02236e+06,18871,17627,6120,42618,1.06498e+06
19-04-2014,345114,415180,165130,52933,978367,20888,14788,2720,38396,1.01676e+06
20-04-2014,287738,366361,155400,67944,877447,19786,9666,3010,32462,909909
21-04-2014,297991,385170,156253,72142,911564,23408,13591,2647,39646,951210
22-04-2014,334106,447272,165623,75440,1.02245e+06,27796,15758,6643,50197,1.07265e+06
23-04-2014,345581,457052,174869,77759,1.05527e+06,27967,15915,7418,51300,1.10657e+06
24-04-2014,380950,442212,179480,83344,1.08599e+06,28500,15907,7443,51850,1.13784e+06
25-04-2014,381162,421656,176313,71690,1.05083e+06,29963,14621,7251,51835,1.10266e+06
26-04-2014,337724,388871,164441,63161,954197,27230,10666,2279,40175,994372
27-04-2014,317636,367731,161232,56094,902701,22991,11611,1664,36266,938967
28-04-2014,352132,423538,171603,67835,1.01511e+06,30972,14422,2714,48108,1.06322e+06
29-04-2014,358261,424454,172599,66235,1.02156e+06,31371,16241,3412,51024,1.07258e+06
30-04-2014,383182,391547,181644,68306,1.02468e+06,33431,15260,2796,51487,1.07617e+06
01-05-2014,327622,349191,174014,68705,919532,29243,10798,3026,43067,962599
02-05-2014,351502,390242,182547,63763,988054,32293,15389,1964,49646,1.0377e+06
03-05-2014,330923,357747,178782,72422,939883,27543,11296,5040,43879,983762
04-05-2014,330649,344057,179595,63398,917711,22751,11208,2955,36914,954625
05-05-2014,388710,377636,193828,72600,1.03278e+06,26219,14090,5106,45415,1.07819e+06
06-05-2014,385149,384059,193200,91155,1.05356e+06,26589,13544,4916,45049,1.09861e+06
07-05-2014,391754,387412,196491,75071,1.05072e+06,25538,14116,6516,46170,1.0969e+06
08-05-2014,400177,360343,196256,85341,1.04212e+06,23625,16914,5789,46328,1.08845e+06
09-05-2014,391118,351055,192145,73901,1.00823e+06,24402,11800,4042,40244,1.04847e+06
10-05-2014,350521,303791,166755,60264,881335,20832,10997,2147,33976,915311
11-05-2014,324123,298126,157694,65639,845580,21344,10508,2353,34205,879785
12-05-2014,380318,346276,170782,76494,973883,26594,12570,6579,45743,1.01963e+06
13-05-2014,384492,353389,175712,99595,1.01319e+06,27459,13537,6867,47863,1.06106e+06
14-05-2014,397510,352597,182322,84634,1.01708e+06,27618,15681,7023,50322,1.0674e+06
15-05-2014,400887,347040,184523,67682,1.00014e+06,26607,14618,4837,46062,1.0462e+06
16-05-2014,379876,343409,174642,55243,953180,26713,14501,4049,45263,998443
17-05-2014,332222,307271,146601,35014,821113,20921,14713,2891,38525,859638
18-05-2014,322290,307939,138156,33724,802115,19855,15205,2309,37369,839484
19-05-2014,358562,361199,153167,56079,929018,33292,15268,6521,55081,984099
20-05-2014,358927,355494,155769,63065,933262,35596,15294,4357,55247,988509
21-05-2014,350851,344856,148762,67296,911773,35856,13985,4976,54817,966590
22-05-2014,348427,376502,145622,76889,947445,33347,14198,5432,52977,1.00042e+06
23-05-2014,359330,372269,144805,56505,932915,35132,14481,6094,55707,988622
24-05-2014,332674,334836,126910,44394,838816,29390,12090,3274,44754,883570
25-05-2014,320502,324150,129941,34234,808827,24835,11603,1822,38260,847087
26-05-2014,362690,347636,155029,49544,914908,34073,10493,5844,50410,965318
27-05-2014,351534,346860,161667,86031,946097,35135,11463,4263,50861,996958
28-05-2014,352020,363990,165952,94172,976141,35015,11478,4557,51050,1.02719e+06
29-05-2014,336229,313750,161072,55609,866656,31343,10641,4841,46825,913481
30-05-2014,354024,328753,167063,69341,919186,32000,9979,4937,46916,966102
31-05-2014,315166,298364,155390,65852,834778,26344,8908,1247,36499,871277
01-06-2014,325973,297702,149664,35549,808889,24207,8869,2121,35197,844086
02-06-2014,360701,341909,150555,48845,902015,35568,10772,9718,56058,958073
03-06-2014,355596,352387,160231,51935,920151,34008,10688,7347,52043,972194
04-06-2014,345520,343960,158254,57478,905210,34307,9519,11527,55353,960563
05-06-2014,348778,329980,152105,61021,891885,31081,10163,9290,50534,942419
06-06-2014,346538,320247,150240,64023,881052,31393,10841,11992,54226,935278
07-06-2014,321487,316245,131020,34233,802988,22842,10116,8036,40994,843982
08-06-2014,305385,308153,124354,34705,772609,25389,9688,8216,43293,815902
09-06-2014,327714,330037,145963,39107,842822,33626,11981,11627,57234,900056
10-06-2014,358905,339314,157690,61616,917536,33700,12380,11335,57415,974951
11-06-2014,359781,349683,159457,53809,923300,35942,11858,11098,58898,982198
12-06-2014,363029,353172,154982,71653,942843,36086,10461,9712,56259,999102
13-06-2014,355042,349326,152238,84606,941213,34735,7449,10983,53167,994380
14-06-2014,325800,315319,144791,44189,830106,27270,7271,8883,43424,873530
15-06-2014,318075,297264,143485,32981,791810,24074,6182,8142,38398,830208
16-06-2014,364437,351130,155751,57866,929185,35651,10491,7883,54025,983210
17-06-2014,376242,348993,163659,55044,943949,39586,11948,6420,57954,1.0019e+06
18-06-2014,373273,345210,155725,60823,935040,39660,11431,8082,59173,994213
19-06-2014,340277,324781,141882,98959,905904,36228,12195,7319,55742,961646
20-06-2014,333916,319474,140440,74426,868256,29863,10707,6720,47290,915546
21-06-2014,307779,302743,138079,83401,832009,25115,6580,4860,36555,868564
22-06-2014,287140,295297,134247,83610,800304,22334,4077,2964,29375,829679
23-06-2014,363984,363398,149395,80472,956805,28010,4963,5513,38486,995291
24-06-2014,368971,371542,157511,46522,944545,30469,4705,5294,40468,985013
25-06-2014,371993,367371,154919,45683,939972,34367,9956,4492,48815,988787
26-06-2014,371126,366692,156231,51940,945995,30425,9542,3061,43028,989023
27-06-2014,369536,376870,152997,53844,953257,30720,8772,3048,42540,995797
28-06-2014,345391,351441,139261,48575,884670,23055,4896,2264,30215,914885
29-06-2014,325588,317695,132996,43626,819893,23759,5702,2022,31483,851376
30-06-2014,358423,378856,154637,57809,949735,28785,9686,7271,45742,995477
01-07-2014,371580,360827,156378,50714,939507,31548,9021,9284,49853,989360
02-07-2014,375498,361348,151598,61322,949778,31726,10891,9634,52251,1.00203e+06
03-07-2014,357527,372086,149246,76786,955650,33545,12524,7993,54062,1.00971e+06
04-07-2014,350512,357938,161177,60035,929671,33279,13064,8781,55124,984795
05-07-2014,315217,318567,142300,51884,827972,28667,12717,8329,49713,877685
06-07-2014,298005,298826,130336,40738,767912,25746,7104,9543,42393,810305
07-07-2014,352368,353439,147598,57635,911044,26300,8498,14068,48866,959910
08-07-2014,342864,356330,147624,58673,905495,26611,11605,11705,49921,955416
09-07-2014,326140,342913,139477,81277,889803,30209,11894,12415,54518,944321
10-07-2014,331560,356189,137872,69464,895088,29778,11977,11594,53349,948437
11-07-2014,332935,344643,138273,53937,869801,25717,11755,11202,48674,918475
12-07-2014,325637,316553,127325,40432,810725,24998,7300,10171,42469,853194
13-07-2014,295935,311842,124630,40939,773344,25556,4739,9017,39312,812656
14-07-2014,333541,336651,138353,72082,880627,29242,9085,12051,50378,931005
15-07-2014,338581,340479,139226,64255,882543,30978,10354,11756,53088,935631
16-07-2014,345748,347173,136958,56621,886508,33285,10436,10847,54568,941076
17-07-2014,353135,346491,137989,49520,887140,27540,10646,11256,49442,936582
18-07-2014,357125,343841,139590,45221,885779,27105,7291,11302,45698,931477
19-07-2014,313743,299752,128039,46334,787872,25914,4776,10536,41226,829098
20-07-2014,256211,293785,125155,66598,741755,22656,4198,11327,38181,779936
21-07-2014,317738,326340,136462,61790,842334,31885,9002,11122,52009,894343
22-07-2014,332423,326305,135714,51637,846086,32867,10808,11277,54952,901038
23-07-2014,326810,334260,138180,47893,847145,32107,10187,12017,54311,901456
24-07-2014,300403,349806,139031,50461,839729,32703,10961,9854,53518,893247
25-07-2014,327687,329338,140613,56428,854074,29041,10559,9621,49221,903295
26-07-2014,316197,306093,128762,44029,795084,23105,5456,9146,37707,832791
27-07-2014,297298,278433,122737,32581,731059,23037,5864,8761,37662,768721
28-07-2014,337805,330291,134338,44863,847301,33594,10814,11531,55939,903240
29-07-2014,334027,330509,133438,43448,841422,34747,9250,11925,55922,897344
30-07-2014,335671,326437,135865,50143,848110,31062,9616,10705,51383,899493
31-07-2014,328144,317847,133382,63473,842855,32924,10622,11609,55155,898010
01-08-2014,329453,310436,134694,52285,826873,31978,9768,11254,53000,879873
02-08-2014,283822,269455,129291,70804,753382,22770,7004,10266,40040,793422
03-08-2014,295298,277870,125864,42096,741135,21963,3764,10998,36725,777860
04-08-2014,307847,344663,144312,55068,851892,31501,10551,12479,54531,906423
05-08-2014,324294,334788,143079,57402,859575,28190,12413,12192,52795,912370
06-08-2014,321742,327620,141883,61660,852907,27515,13052,9938,50505,903412
07-08-2014,330115,325933,143565,59523,859140,26977,13657,7975,48609,907749
08-08-2014,323028,328775,143692,57740,853241,25722,13735,8118,47575,900816
09-08-2014,271235,275279,117603,88829,752942,24279,8329,6934,39542,792484
10-08-2014,266590,276881,121247,81044,745762,22559,8277,6578,37414,783176
11-08-2014,300351,335565,140560,103374,879860,28152,12978,11226,52356,932216
12-08-2014,320366,330127,143704,84626,878828,31177,12586,9580,53343,932171
13-08-2014,333678,340239,146901,75440,896264,29976,11919,9410,51305,947569
14-08-2014,328301,331965,148538,74941,883751,29178,11705,10166,51049,934800
15-08-2014,343484,312952,146777,61595,864804,27264,10366,9151,46781,911585
16-08-2014,305723,255377,135185,89206,785499,22942,8356,6842,38140,823639
17-08-2014,289948,267397,130514,85002,772870,18719,8857,7880,35456,808326
18-08-2014,322361,306294,145982,94087,868723,30123,11169,11856,53148,921871
19-08-2014,316236,312627,145701,111225,885793,30947,10457,12233,53637,939430
20-08-2014,308520,334537,148062,106961,898090,30263,10644,12722,53629,951719
21-08-2014,328203,346299,151685,80542,906732,29817,9386,12271,51474,958206
22-08-2014,334066,326901,151221,77828,890024,30456,9523,11132,51111,941135
23-08-2014,316581,289783,140157,79453,825973,21969,7429,7924,37322,863295
24-08-2014,296532,278025,136815,93369,804748,24907,4101,9706,38714,843462
25-08-2014,341175,346231,158624,83193,929223,28303,9310,11233,48846,978069
26-08-2014,340066,352613,162668,60135,915487,28502,8122,11649,48273,963760
27-08-2014,334830,357844,157412,58828,908919,29801,6238,13508,49547,958466
28-08-2014,334677,346872,158382,61508,901441,29689,7660,12132,49481,950922
29-08-2014,344484,325125,154236,63738,887587,28394,8072,10496,46962,934549
30-08-2014,315852,278776,139596,53878,788109,22966,6606,7207,36779,824888
31-08-2014,316608,286362,137554,53135,793659,19446,7425,7728,34599,828258
01-09-2014,350523,352231,158855,59025,920641,28168,9687,9862,47717,968358
02-09-2014,354735,348684,159930,53720,917068,28428,7260,11297,46985,964053
03-09-2014,346466,346225,155941,53613,902253,30063,7666,10758,48487,950740
04-09-2014,348295,345746,153379,61367,908799,30331,7797,11418,49546,958345
05-09-2014,361831,343192,153171,58305,916501,29025,7569,11649,48243,964744
06-09-2014,337913,285202,134279,57606,815006,22529,6429,7580,36538,851544
07-09-2014,332243,282919,132721,43762,791650,21132,6341,7572,35045,826695
08-09-2014,349719,342392,149763,77192,919074,31216,7496,12198,50910,969984
09-09-2014,351640,334155,151723,92277,929792,30880,8352,12277,51509,981301
10-09-2014,347047,321751,165228,73602,907630,32741,8135,13103,53979,961609
11-09-2014,360959,329180,160985,54997,906130,31547,12930,11555,56032,962162
12-09-2014,371486,336322,150102,46342,904260,30076,13441,12002,55519,959779
13-09-2014,350966,287517,133778,47378,819639,27688,6316,8701,42705,862344
14-09-2014,319321,278583,131513,70774,800193,23869,4984,9650,38503,838696
15-09-2014,366792,329163,159499,92903,948362,25947,6862,11562,44371,992733
16-09-2014,371397,325810,160962,83401,941577,25919,7902,11819,45640,987217
17-09-2014,374148,333791,160490,76001,944435,26555,7860,11595,46010,990445
18-09-2014,381443,338669,161418,73167,954700,26241,7675,11765,46076,1.00078e+06
19-09-2014,379166,339355,163903,61391,943815,26653,7111,12276,46040,989855
20-09-2014,358445,300386,151761,38618,849223,21903,4021,8262,34186,883409
21-09-2014,308234,287379,148424,71233,815282,19525,5017,8245,32787,848069
22-09-2014,334848,375170,169130,93596,972746,27919,7636,12627,48182,1.02093e+06
23-09-2014,379396,380034,194578,57644,1.01167e+06,31140,7786,14121,53047,1.06471e+06
24-09-2014,370128,367099,192092,75157,1.00448e+06,31060,6212,12746,50018,1.0545e+06
25-09-2014,356625,351974,188696,93371,990669,33089,7048,14398,54535,1.0452e+06
26-09-2014,343322,352383,180041,96633,972384,34823,10834,9977,55634,1.02802e+06
27-09-2014,286772,343694,154986,82794,868247,29140,5980,10523,45643,913890
28-09-2014,298327,320267,153245,62065,833912,27604,6519,11143,45266,879178
29-09-2014,369693,361666,169500,54380,955240,33149,11023,13164,57336,1.01258e+06
30-09-2014,390970,368008,178236,64842,1.00205e+06,34370,10003,12419,56792,1.05885e+06
01-10-2014,397149,383845,186265,66818,1.03409e+06,32196,10712,12841,55749,1.08984e+06
02-10-2014,398750,375299,185819,64840,1.02471e+06,33604,10527,13325,57456,1.08216e+06
03-10-2014,386798,349674,178997,58417,973895,32828,10573,10970,54371,1.02827e+06
04-10-2014,323901,313544,160569,71124,869146,25513,9184,1338,36035,905181
05-10-2014,323906,324272,160974,61668,870818,27416,9352,1746,38514,909332
06-10-2014,339032,387813,172634,113289,1.01277e+06,34525,12564,6934,54023,1.0668e+06
07-10-2014,343219,391973,174087,121246,1.03053e+06,36524,13985,7419,57928,1.08846e+06
08-10-2014,354122,397237,170305,108203,1.02987e+06,37909,14013,7246,59168,1.08904e+06
09-10-2014,360644,381943,171614,104642,1.01884e+06,35335,13034,5773,54142,1.07298e+06
10-10-2014,360806,381307,173793,106291,1.0222e+06,33158,13697,4547,51402,1.0736e+06
11-10-2014,365856,355845,161099,60739,943549,28949,4824,3433,37206,980755
12-10-2014,356879,332933,151631,57135,898580,27020,5537,9190,41747,940327
13-10-2014,397368,416909,175506,70211,1.06e+06,27709,12150,12182,52041,1.11204e+06
14-10-2014,415187,406180,173434,73327,1.06813e+06,27932,12471,13081,53484,1.12162e+06
15-10-2014,417018,424915,179040,74156,1.09512e+06,29104,12129,12647,53880,1.149e+06
16-10-2014,439187,436585,187675,68925,1.13238e+06,28849,14007,11248,54104,1.18648e+06
17-10-2014,444712,423990,191284,68931,1.12892e+06,31056,16280,8145,55481,1.18441e+06
18-10-2014,370213,357905,187156,84088,999374,27108,14475,8036,49619,1.04899e+06
19-10-2014,294615,354532,174129,96155,919431,26094,12213,9639,47946,967377
20-10-2014,346558,416960,202240,105689,1.07144e+06,30564,15558,11747,57869,1.12931e+06
21-10-2014,388116,411019,215262,85866,1.10027e+06,31324,13957,9271,54552,1.15482e+06
22-10-2014,404124,411909,223547,76503,1.11608e+06,30488,19759,8069,58316,1.1744e+06
23-10-2014,425956,436581,226085,75586,1.16421e+06,32629,22898,5359,60886,1.2251e+06
24-10-2014,376974,440821,216729,101735,1.13626e+06,33877,21301,5051,60229,1.19648e+06
25-10-2014,361106,386740,185473,74152,1.00748e+06,27993,15213,4686,47892,1.05537e+06
26-10-2014,324728,408325,177709,102360,1.01313e+06,27096,13579,4524,45199,1.05833e+06
27-10-2014,340941,431834,190509,106534,1.06983e+06,33992,16667,8274,58933,1.12876e+06
28-10-2014,368468,418959,189257,89520,1.0662e+06,34595,17239,6160,57994,1.1242e+06
29-10-2014,393942,430525,190011,75287,1.08978e+06,35335,17405,5282,58022,1.1478e+06
30-10-2014,461809,428557,200636,64206,1.15521e+06,31901,18482,4237,54620,1.20983e+06
31-10-2014,459597,427371,206676,63190,1.15684e+06,33610,18111,6236,57957,1.2148e+06
01-11-2014,389356,383783,187735,65887,1.02676e+06,26028,11061,2226,39315,1.06608e+06
02-11-2014,331265,383351,168862,80494,963976,27706,11549,4382,43637,1.00761e+06
03-11-2014,381467,416631,167609,100071,1.06578e+06,30154,15388,5080,50622,1.11641e+06
04-11-2014,423898,448303,172721,78207,1.12313e+06,30588,13709,8407,52704,1.17584e+06
05-11-2014,471705,467406,184884,73216,1.19722e+06,32780,18137,7355,58272,1.25549e+06
06-11-2014,493586,478985,196378,80690,1.24965e+06,34875,16822,6781,58478,1.30813e+06
07-11-2014,490243,442727,200937,86408,1.22032e+06,32728,17528,6711,56967,1.27729e+06
08-11-2014,413758,395411,180759,84362,1.07429e+06,28337,11399,4243,43979,1.11827e+06
09-11-2014,372825,384451,166586,74040,997905,26046,11828,3433,41307,1.03921e+06
10-11-2014,441339,440412,183028,76310,1.14109e+06,33983,16357,8091,58431,1.19952e+06
11-11-2014,446644,431717,180582,80338,1.13928e+06,31097,16874,7699,55670,1.19496e+06
12-11-2014,432926,445988,183284,106794,1.16899e+06,27071,16410,7562,51043,1.22004e+06
13-11-2014,452715,461775,195819,86519,1.19683e+06,30603,17748,6954,55305,1.25213e+06
14-11-2014,438161,438901,197779,94383,1.16922e+06,30833,17237,7520,55590,1.22482e+06
15-11-2014,374870,393154,175226,121564,1.06482e+06,31463,11514,6280,49257,1.11407e+06
16-11-2014,361088,397239,166161,125131,1.04962e+06,29500,10019,8653,48172,1.0978e+06
17-11-2014,443335,464887,197442,94246,1.19992e+06,31257,11980,10443,53680,1.2536e+06
18-11-2014,461888,454748,206680,93858,1.21718e+06,32103,12690,10363,55156,1.27234e+06
19-11-2014,481425,466125,204349,96206,1.24811e+06,34578,13890,10391,58859,1.30697e+06
20-11-2014,505734,466620,206363,76730,1.25546e+06,36250,16057,9414,61721,1.31718e+06
21-11-2014,509860,457605,211972,73234,1.25268e+06,37001,15452,8313,60766,1.31344e+06
22-11-2014,456970,415626,193776,80303,1.14668e+06,29669,10182,4171,44022,1.1907e+06
23-11-2014,371976,406543,184482,99653,1.06266e+06,27638,8340,4699,40677,1.10334e+06
24-11-2014,426277,471973,196832,102781,1.19786e+06,34622,14050,11376,60048,1.25791e+06
