Date,Hour,System Price
14-02-2014,16,32.29
14-02-2014,17,33.15
14-02-2014,18,32.88
14-02-2014,19,32.06
14-02-2014,20,31.51
14-02-2014,21,30.51
14-02-2014,22,29.94
14-02-2014,23,27.73
15-02-2014,0,27.66
15-02-2014,1,26.8
15-02-2014,2,25.83
15-02-2014,3,25.61
15-02-2014,4,26.19
15-02-2014,5,26.82
15-02-2014,6,26.51
15-02-2014,7,27.71
15-02-2014,8,27.52
15-02-2014,9,27.92
15-02-2014,10,28.09
15-02-2014,11,28.06
15-02-2014,12,27.66
15-02-2014,13,27.51
15-02-2014,14,27.41
15-02-2014,15,27.81
15-02-2014,16,28.51
15-02-2014,17,30.35
15-02-2014,18,30.85
15-02-2014,19,30.3
15-02-2014,20,28.66
15-02-2014,21,27.84
15-02-2014,22,27.69
15-02-2014,23,26.56
16-02-2014,0,26.55
16-02-2014,1,25.82
16-02-2014,2,25.35
16-02-2014,3,25.47
16-02-2014,4,25.99
16-02-2014,5,26.16
16-02-2014,6,26.35
16-02-2014,7,26.79
16-02-2014,8,27.17
16-02-2014,9,27.49
16-02-2014,10,27.73
16-02-2014,11,27.77
16-02-2014,12,27.23
16-02-2014,13,27.16
16-02-2014,14,27.1
16-02-2014,15,27.25
16-02-2014,16,27.36
16-02-2014,17,29.21
16-02-2014,18,30.98
16-02-2014,19,30.75
16-02-2014,20,30.29
16-02-2014,21,29.82
16-02-2014,22,29.7
16-02-2014,23,27.81
17-02-2014,0,26.88
17-02-2014,1,26.42
17-02-2014,2,26.13
17-02-2014,3,25.88
17-02-2014,4,26.42
17-02-2014,5,28.46
17-02-2014,6,31.08
17-02-2014,7,31.83
17-02-2014,8,32.2
17-02-2014,9,32.27
17-02-2014,10,32.18
17-02-2014,11,31.66
17-02-2014,12,31.31
17-02-2014,13,31.23
17-02-2014,14,31.43
17-02-2014,15,31.58
17-02-2014,16,31.91
17-02-2014,17,32.92
17-02-2014,18,33.03
17-02-2014,19,32.33
17-02-2014,20,31.66
17-02-2014,21,31.41
17-02-2014,22,30.92
17-02-2014,23,30.02
18-02-2014,0,29.96
18-02-2014,1,29.85
18-02-2014,2,29.36
18-02-2014,3,28.85
18-02-2014,4,29.19
18-02-2014,5,30.54
18-02-2014,6,31.62
18-02-2014,7,32.9
18-02-2014,8,33.05
18-02-2014,9,32.92
18-02-2014,10,32.7
18-02-2014,11,32.25
18-02-2014,12,31.75
18-02-2014,13,31.75
18-02-2014,14,32.18
18-02-2014,15,32.22
18-02-2014,16,32.55
18-02-2014,17,34.12
18-02-2014,18,34.09
18-02-2014,19,32.93
18-02-2014,20,32.08
18-02-2014,21,31.66
18-02-2014,22,31.19
18-02-2014,23,30.32
19-02-2014,0,29.86
19-02-2014,1,29.61
19-02-2014,2,28.44
19-02-2014,3,27.62
19-02-2014,4,28.76
19-02-2014,5,30.01
19-02-2014,6,32.37
19-02-2014,7,37.07
19-02-2014,8,41.5
19-02-2014,9,40.5
19-02-2014,10,36.16
19-02-2014,11,35.05
19-02-2014,12,33.98
19-02-2014,13,33.67
19-02-2014,14,33.78
19-02-2014,15,34.01
19-02-2014,16,35.36
19-02-2014,17,38.89
19-02-2014,18,43.99
19-02-2014,19,34.82
19-02-2014,20,32.52
19-02-2014,21,31.82
19-02-2014,22,30.93
19-02-2014,23,30.24
20-02-2014,0,30.09
20-02-2014,1,29.47
20-02-2014,2,28.87
20-02-2014,3,27.91
20-02-2014,4,28.49
20-02-2014,5,30.23
20-02-2014,6,32.16
20-02-2014,7,35.55
20-02-2014,8,42.95
20-02-2014,9,37.51
20-02-2014,10,35.82
20-02-2014,11,35.34
20-02-2014,12,32.87
20-02-2014,13,32.2
20-02-2014,14,31.81
20-02-2014,15,31.6
20-02-2014,16,31.93
20-02-2014,17,32.84
20-02-2014,18,32.06
20-02-2014,19,31.4
20-02-2014,20,30.6
20-02-2014,21,30.07
20-02-2014,22,28.95
20-02-2014,23,27.56
21-02-2014,0,26.72
21-02-2014,1,26.57
21-02-2014,2,26.28
21-02-2014,3,26.49
21-02-2014,4,27.17
21-02-2014,5,28.95
21-02-2014,6,30.47
21-02-2014,7,31.63
21-02-2014,8,32.33
21-02-2014,9,32.19
21-02-2014,10,31.92
21-02-2014,11,31.26
21-02-2014,12,30.92
21-02-2014,13,30.77
21-02-2014,14,30.64
21-02-2014,15,30.5
21-02-2014,16,30.73
21-02-2014,17,31.27
21-02-2014,18,31.07
21-02-2014,19,30.51
21-02-2014,20,29.93
21-02-2014,21,29.49
21-02-2014,22,28.84
21-02-2014,23,28.22
22-02-2014,0,27.92
22-02-2014,1,26.49
22-02-2014,2,25.97
22-02-2014,3,25.56
22-02-2014,4,25.62
22-02-2014,5,26.13
22-02-2014,6,26.7
22-02-2014,7,27.19
22-02-2014,8,28.18
22-02-2014,9,28.78
22-02-2014,10,28.45
22-02-2014,11,27.94
22-02-2014,12,27.5
22-02-2014,13,27.19
22-02-2014,14,27.4
22-02-2014,15,28.12
22-02-2014,16,29.12
22-02-2014,17,29.95
22-02-2014,18,30.02
22-02-2014,19,29.38
22-02-2014,20,28.7
22-02-2014,21,28.17
22-02-2014,22,28.08
22-02-2014,23,26.83
23-02-2014,0,26.13
23-02-2014,1,25.09
23-02-2014,2,24.87
23-02-2014,3,24.59
23-02-2014,4,24.56
23-02-2014,5,25.0
23-02-2014,6,25.25
23-02-2014,7,25.17
23-02-2014,8,25.63
23-02-2014,9,26.32
23-02-2014,10,26.69
23-02-2014,11,26.55
23-02-2014,12,26.13
23-02-2014,13,25.89
23-02-2014,14,25.75
23-02-2014,15,25.6
23-02-2014,16,25.79
23-02-2014,17,28.19
23-02-2014,18,29.15
23-02-2014,19,28.92
23-02-2014,20,27.81
23-02-2014,21,26.86
23-02-2014,22,26.71
23-02-2014,23,25.78
24-02-2014,0,24.07
24-02-2014,1,23.49
24-02-2014,2,23.38
24-02-2014,3,23.45
24-02-2014,4,24.12
24-02-2014,5,25.75
24-02-2014,6,28.91
24-02-2014,7,29.74
24-02-2014,8,29.95
24-02-2014,9,29.62
24-02-2014,10,29.05
24-02-2014,11,28.58
24-02-2014,12,27.84
24-02-2014,13,27.83
24-02-2014,14,28.15
24-02-2014,15,28.75
24-02-2014,16,29.15
24-02-2014,17,29.66
24-02-2014,18,29.68
24-02-2014,19,29.37
24-02-2014,20,28.8
24-02-2014,21,28.34
24-02-2014,22,27.42
24-02-2014,23,26.06
25-02-2014,0,25.96
25-02-2014,1,23.93
25-02-2014,2,22.77
25-02-2014,3,21.94
25-02-2014,4,23.05
25-02-2014,5,27.11
25-02-2014,6,29.4
25-02-2014,7,30.21
25-02-2014,8,30.59
25-02-2014,9,30.18
25-02-2014,10,29.76
25-02-2014,11,29.12
25-02-2014,12,29.02
25-02-2014,13,29.09
25-02-2014,14,29.25
25-02-2014,15,29.45
25-02-2014,16,29.56
25-02-2014,17,30.47
25-02-2014,18,30.52
25-02-2014,19,29.96
25-02-2014,20,29.37
25-02-2014,21,29.03
25-02-2014,22,28.76
25-02-2014,23,28.19
26-02-2014,0,27.61
26-02-2014,1,27.13
26-02-2014,2,26.99
26-02-2014,3,26.87
26-02-2014,4,27.82
26-02-2014,5,28.66
26-02-2014,6,30.01
26-02-2014,7,31.59
26-02-2014,8,32.37
26-02-2014,9,32.1
26-02-2014,10,31.85
26-02-2014,11,31.28
26-02-2014,12,30.89
26-02-2014,13,30.55
26-02-2014,14,30.67
26-02-2014,15,30.6
26-02-2014,16,31.06
26-02-2014,17,32.08
26-02-2014,18,33.1
26-02-2014,19,31.8
26-02-2014,20,30.55
26-02-2014,21,30.09
26-02-2014,22,29.65
26-02-2014,23,29.04
27-02-2014,0,28.02
27-02-2014,1,27.88
27-02-2014,2,27.67
27-02-2014,3,27.82
27-02-2014,4,28.14
27-02-2014,5,28.58
27-02-2014,6,29.74
27-02-2014,7,31.53
27-02-2014,8,32.36
27-02-2014,9,31.62
27-02-2014,10,31.34
27-02-2014,11,30.95
27-02-2014,12,30.33
27-02-2014,13,29.94
27-02-2014,14,29.77
27-02-2014,15,29.65
27-02-2014,16,29.65
27-02-2014,17,30.62
27-02-2014,18,30.81
27-02-2014,19,29.95
27-02-2014,20,29.33
27-02-2014,21,28.98
27-02-2014,22,28.44
27-02-2014,23,27.97
28-02-2014,0,27.4
28-02-2014,1,27.18
28-02-2014,2,27.1
28-02-2014,3,27.33
28-02-2014,4,27.83
28-02-2014,5,28.56
28-02-2014,6,29.53
28-02-2014,7,31.67
28-02-2014,8,32.56
28-02-2014,9,32.28
28-02-2014,10,32.09
28-02-2014,11,31.65
28-02-2014,12,30.98
28-02-2014,13,30.5
28-02-2014,14,30.23
28-02-2014,15,29.93
28-02-2014,16,30.21
28-02-2014,17,31.56
28-02-2014,18,31.85
28-02-2014,19,30.57
28-02-2014,20,29.41
28-02-2014,21,28.68
28-02-2014,22,28.54
28-02-2014,23,28.22
01-03-2014,0,27.99
01-03-2014,1,27.81
01-03-2014,2,27.76
01-03-2014,3,27.8
01-03-2014,4,27.98
01-03-2014,5,28.31
01-03-2014,6,28.29
01-03-2014,7,28.34
01-03-2014,8,28.83
01-03-2014,9,29.43
01-03-2014,10,29.71
01-03-2014,11,29.65
01-03-2014,12,29.1
01-03-2014,13,28.97
01-03-2014,14,28.79
01-03-2014,15,29.04
01-03-2014,16,29.59
01-03-2014,17,30.73
01-03-2014,18,31.51
01-03-2014,19,30.24
01-03-2014,20,28.88
01-03-2014,21,28.38
01-03-2014,22,28.19
01-03-2014,23,28.09
02-03-2014,0,27.86
02-03-2014,1,27.37
02-03-2014,2,27.13
02-03-2014,3,27.81
02-03-2014,4,27.57
02-03-2014,5,27.86
02-03-2014,6,27.33
02-03-2014,7,27.04
02-03-2014,8,27.48
02-03-2014,9,28.18
02-03-2014,10,28.42
02-03-2014,11,28.48
02-03-2014,12,28.02
02-03-2014,13,27.51
02-03-2014,14,26.59
02-03-2014,15,26.77
02-03-2014,16,27.23
02-03-2014,17,28.49
02-03-2014,18,29.7
02-03-2014,19,28.94
02-03-2014,20,28.28
02-03-2014,21,28.04
02-03-2014,22,27.71
02-03-2014,23,27.08
03-03-2014,0,26.52
03-03-2014,1,25.11
03-03-2014,2,24.08
03-03-2014,3,23.9
03-03-2014,4,25.15
03-03-2014,5,27.49
03-03-2014,6,28.92
03-03-2014,7,29.66
03-03-2014,8,30.22
03-03-2014,9,29.98
03-03-2014,10,29.62
03-03-2014,11,28.93
03-03-2014,12,28.69
03-03-2014,13,28.77
03-03-2014,14,28.69
03-03-2014,15,28.69
03-03-2014,16,28.72
03-03-2014,17,29.38
03-03-2014,18,30.08
03-03-2014,19,29.67
03-03-2014,20,28.91
03-03-2014,21,28.61
03-03-2014,22,28.19
03-03-2014,23,28.01
04-03-2014,0,27.9
04-03-2014,1,27.77
04-03-2014,2,27.63
04-03-2014,3,27.93
04-03-2014,4,28.32
04-03-2014,5,28.75
04-03-2014,6,29.75
04-03-2014,7,32.25
04-03-2014,8,34.91
04-03-2014,9,34.92
04-03-2014,10,33.83
04-03-2014,11,32.18
04-03-2014,12,31.34
04-03-2014,13,30.52
04-03-2014,14,30.11
04-03-2014,15,30.02
04-03-2014,16,30.17
04-03-2014,17,32.8
04-03-2014,18,34.99
04-03-2014,19,32.54
04-03-2014,20,29.91
04-03-2014,21,29.11
04-03-2014,22,28.62
04-03-2014,23,28.35
05-03-2014,0,28.3
05-03-2014,1,28.16
05-03-2014,2,28.06
05-03-2014,3,28.25
05-03-2014,4,28.75
05-03-2014,5,29.42
05-03-2014,6,30.41
05-03-2014,7,33.14
05-03-2014,8,37.89
05-03-2014,9,36.03
05-03-2014,10,34.61
05-03-2014,11,31.93
05-03-2014,12,31.87
05-03-2014,13,31.29
05-03-2014,14,31.11
05-03-2014,15,30.66
05-03-2014,16,30.82
05-03-2014,17,32.29
05-03-2014,18,35.9
05-03-2014,19,32.97
05-03-2014,20,30.51
05-03-2014,21,29.96
05-03-2014,22,29.43
05-03-2014,23,28.76
06-03-2014,0,27.92
06-03-2014,1,27.49
06-03-2014,2,27.12
06-03-2014,3,27.41
06-03-2014,4,27.97
06-03-2014,5,28.43
06-03-2014,6,29.06
06-03-2014,7,29.72
06-03-2014,8,29.9
06-03-2014,9,29.49
06-03-2014,10,29.29
06-03-2014,11,29.05
06-03-2014,12,28.8
06-03-2014,13,28.69
06-03-2014,14,28.64
06-03-2014,15,28.65
06-03-2014,16,28.62
06-03-2014,17,29.1
06-03-2014,18,29.54
06-03-2014,19,29.06
06-03-2014,20,28.63
06-03-2014,21,28.41
06-03-2014,22,27.82
06-03-2014,23,26.84
07-03-2014,0,25.22
07-03-2014,1,24.86
07-03-2014,2,24.49
07-03-2014,3,24.95
07-03-2014,4,25.6
07-03-2014,5,26.34
07-03-2014,6,27.29
07-03-2014,7,27.83
07-03-2014,8,27.99
07-03-2014,9,27.95
07-03-2014,10,27.86
07-03-2014,11,27.52
07-03-2014,12,27.04
07-03-2014,13,26.72
07-03-2014,14,26.6
07-03-2014,15,26.59
07-03-2014,16,26.52
07-03-2014,17,26.91
07-03-2014,18,27.05
07-03-2014,19,26.77
07-03-2014,20,25.99
07-03-2014,21,25.7
07-03-2014,22,25.14
07-03-2014,23,24.02
08-03-2014,0,24.52
08-03-2014,1,24.42
08-03-2014,2,24.46
08-03-2014,3,24.65
08-03-2014,4,24.91
08-03-2014,5,25.47
08-03-2014,6,26.06
08-03-2014,7,26.41
08-03-2014,8,26.95
08-03-2014,9,27.13
08-03-2014,10,27.03
08-03-2014,11,26.17
08-03-2014,12,25.04
08-03-2014,13,24.75
08-03-2014,14,24.56
08-03-2014,15,24.67
08-03-2014,16,26.17
08-03-2014,17,27.36
08-03-2014,18,27.64
08-03-2014,19,27.33
08-03-2014,20,26.57
08-03-2014,21,25.24
08-03-2014,22,24.62
08-03-2014,23,22.74
09-03-2014,0,23.23
09-03-2014,1,22.35
09-03-2014,2,21.69
09-03-2014,3,20.85
09-03-2014,4,20.91
09-03-2014,5,21.07
09-03-2014,6,21.42
09-03-2014,7,21.4
09-03-2014,8,22.77
09-03-2014,9,23.7
09-03-2014,10,23.99
09-03-2014,11,23.81
09-03-2014,12,23.29
09-03-2014,13,22.86
09-03-2014,14,22.43
09-03-2014,15,22.46
09-03-2014,16,23.52
09-03-2014,17,26.29
09-03-2014,18,26.95
09-03-2014,19,26.93
09-03-2014,20,26.43
09-03-2014,21,26.13
09-03-2014,22,25.64
09-03-2014,23,24.71
10-03-2014,0,24.26
10-03-2014,1,22.62
10-03-2014,2,22.73
10-03-2014,3,22.76
10-03-2014,4,23.29
10-03-2014,5,25.75
10-03-2014,6,27.17
10-03-2014,7,27.79
10-03-2014,8,28.28
10-03-2014,9,28.03
10-03-2014,10,27.9
10-03-2014,11,27.75
10-03-2014,12,27.37
10-03-2014,13,27.33
10-03-2014,14,27.34
10-03-2014,15,27.24
10-03-2014,16,27.14
10-03-2014,17,27.61
10-03-2014,18,28.21
10-03-2014,19,28.02
10-03-2014,20,27.58
10-03-2014,21,27.3
10-03-2014,22,26.8
10-03-2014,23,25.93
11-03-2014,0,25.25
11-03-2014,1,25.32
11-03-2014,2,24.7
11-03-2014,3,24.3
11-03-2014,4,25.07
11-03-2014,5,26.68
11-03-2014,6,27.79
11-03-2014,7,28.65
11-03-2014,8,29.22
11-03-2014,9,28.93
11-03-2014,10,28.37
11-03-2014,11,27.94
11-03-2014,12,27.65
11-03-2014,13,27.44
11-03-2014,14,27.37
11-03-2014,15,27.48
11-03-2014,16,27.57
11-03-2014,17,27.93
11-03-2014,18,28.31
11-03-2014,19,28.41
11-03-2014,20,27.73
11-03-2014,21,27.43
11-03-2014,22,27.09
11-03-2014,23,26.39
12-03-2014,0,25.57
12-03-2014,1,25.37
12-03-2014,2,25.15
12-03-2014,3,25.16
12-03-2014,4,25.7
12-03-2014,5,26.64
12-03-2014,6,27.43
12-03-2014,7,28.16
12-03-2014,8,28.49
12-03-2014,9,28.16
12-03-2014,10,27.85
12-03-2014,11,27.65
12-03-2014,12,27.46
12-03-2014,13,27.22
12-03-2014,14,27.14
12-03-2014,15,27.08
12-03-2014,16,27.11
12-03-2014,17,27.59
12-03-2014,18,27.97
12-03-2014,19,27.89
12-03-2014,20,27.41
12-03-2014,21,27.22
12-03-2014,22,26.57
12-03-2014,23,25.84
13-03-2014,0,25.84
13-03-2014,1,25.57
13-03-2014,2,25.49
13-03-2014,3,25.9
13-03-2014,4,26.52
13-03-2014,5,27.18
13-03-2014,6,27.82
13-03-2014,7,28.91
13-03-2014,8,29.16
13-03-2014,9,28.79
13-03-2014,10,28.44
13-03-2014,11,28.11
13-03-2014,12,27.58
13-03-2014,13,27.26
13-03-2014,14,27.09
13-03-2014,15,27.01
13-03-2014,16,27.0
13-03-2014,17,27.42
13-03-2014,18,27.82
13-03-2014,19,27.77
13-03-2014,20,27.27
13-03-2014,21,26.93
13-03-2014,22,26.3
13-03-2014,23,25.36
14-03-2014,0,24.83
14-03-2014,1,24.58
14-03-2014,2,24.56
14-03-2014,3,25.11
14-03-2014,4,25.67
14-03-2014,5,26.75
14-03-2014,6,27.56
14-03-2014,7,28.52
14-03-2014,8,28.9
14-03-2014,9,28.54
14-03-2014,10,27.98
14-03-2014,11,27.7
14-03-2014,12,27.26
14-03-2014,13,26.76
14-03-2014,14,26.62
14-03-2014,15,26.41
14-03-2014,16,26.19
14-03-2014,17,26.65
14-03-2014,18,26.99
14-03-2014,19,26.6
14-03-2014,20,25.85
14-03-2014,21,25.27
14-03-2014,22,24.29
14-03-2014,23,22.76
15-03-2014,0,22.91
15-03-2014,1,21.14
15-03-2014,2,19.86
15-03-2014,3,19.96
15-03-2014,4,20.88
15-03-2014,5,22.08
15-03-2014,6,22.81
15-03-2014,7,23.87
15-03-2014,8,24.28
15-03-2014,9,24.36
15-03-2014,10,24.41
15-03-2014,11,24.34
15-03-2014,12,24.11
15-03-2014,13,23.84
15-03-2014,14,23.57
15-03-2014,15,23.33
15-03-2014,16,23.83
15-03-2014,17,24.35
15-03-2014,18,26.44
15-03-2014,19,26.5
15-03-2014,20,25.18
15-03-2014,21,24.39
15-03-2014,22,24.05
15-03-2014,23,22.71
16-03-2014,0,22.95
16-03-2014,1,21.54
16-03-2014,2,21.42
16-03-2014,3,21.58
16-03-2014,4,22.51
16-03-2014,5,22.96
16-03-2014,6,22.93
16-03-2014,7,22.94
16-03-2014,8,23.76
16-03-2014,9,24.43
16-03-2014,10,24.88
16-03-2014,11,24.8
16-03-2014,12,24.51
16-03-2014,13,24.15
16-03-2014,14,23.97
16-03-2014,15,24.0
16-03-2014,16,24.57
16-03-2014,17,25.08
16-03-2014,18,25.94
16-03-2014,19,26.62
16-03-2014,20,25.72
16-03-2014,21,25.09
16-03-2014,22,24.83
16-03-2014,23,24.38
17-03-2014,0,23.8
17-03-2014,1,22.91
17-03-2014,2,22.8
17-03-2014,3,22.3
17-03-2014,4,23.49
17-03-2014,5,25.09
17-03-2014,6,25.73
17-03-2014,7,26.83
17-03-2014,8,27.2
17-03-2014,9,27.01
17-03-2014,10,26.86
17-03-2014,11,26.67
17-03-2014,12,26.49
17-03-2014,13,25.96
17-03-2014,14,25.99
17-03-2014,15,26.33
17-03-2014,16,26.54
17-03-2014,17,27.46
17-03-2014,18,28.11
17-03-2014,19,28.1
17-03-2014,20,27.46
17-03-2014,21,27.04
17-03-2014,22,26.02
17-03-2014,23,25.47
18-03-2014,0,25.04
18-03-2014,1,24.6
18-03-2014,2,24.38
18-03-2014,3,24.31
18-03-2014,4,25.0
18-03-2014,5,26.31
18-03-2014,6,27.03
18-03-2014,7,29.27
18-03-2014,8,29.77
18-03-2014,9,29.12
18-03-2014,10,28.29
18-03-2014,11,27.73
18-03-2014,12,27.16
18-03-2014,13,27.25
18-03-2014,14,27.05
18-03-2014,15,26.97
18-03-2014,16,26.98
18-03-2014,17,27.85
18-03-2014,18,28.31
18-03-2014,19,28.35
18-03-2014,20,27.7
18-03-2014,21,27.15
18-03-2014,22,24.97
18-03-2014,23,23.82
19-03-2014,0,24.01
19-03-2014,1,23.68
19-03-2014,2,23.45
19-03-2014,3,23.76
19-03-2014,4,24.18
19-03-2014,5,25.03
19-03-2014,6,26.42
19-03-2014,7,28.02
19-03-2014,8,28.32
19-03-2014,9,27.49
19-03-2014,10,27.14
19-03-2014,11,26.53
19-03-2014,12,25.8
19-03-2014,13,25.43
19-03-2014,14,25.23
19-03-2014,15,25.1
19-03-2014,16,24.97
19-03-2014,17,26.15
19-03-2014,18,26.72
19-03-2014,19,26.89
19-03-2014,20,26.31
19-03-2014,21,25.77
19-03-2014,22,23.89
19-03-2014,23,22.67
20-03-2014,0,23.07
20-03-2014,1,22.83
20-03-2014,2,22.41
20-03-2014,3,22.45
20-03-2014,4,22.82
20-03-2014,5,24.38
20-03-2014,6,25.71
20-03-2014,7,27.66
20-03-2014,8,27.82
20-03-2014,9,26.79
20-03-2014,10,26.25
20-03-2014,11,25.45
20-03-2014,12,24.95
20-03-2014,13,24.61
20-03-2014,14,24.53
20-03-2014,15,24.5
20-03-2014,16,24.33
20-03-2014,17,24.73
20-03-2014,18,25.01
20-03-2014,19,24.98
20-03-2014,20,24.52
20-03-2014,21,24.01
20-03-2014,22,21.92
20-03-2014,23,20.51
21-03-2014,0,19.17
21-03-2014,1,17.95
21-03-2014,2,17.6
21-03-2014,3,19.07
21-03-2014,4,19.99
21-03-2014,5,22.71
21-03-2014,6,24.49
21-03-2014,7,25.48
21-03-2014,8,25.95
21-03-2014,9,25.68
21-03-2014,10,25.29
21-03-2014,11,24.66
21-03-2014,12,24.48
21-03-2014,13,24.04
21-03-2014,14,24.18
21-03-2014,15,24.59
21-03-2014,16,24.6
21-03-2014,17,25.12
21-03-2014,18,25.69
21-03-2014,19,25.53
21-03-2014,20,24.86
21-03-2014,21,24.57
21-03-2014,22,24.27
21-03-2014,23,23.75
22-03-2014,0,24.14
22-03-2014,1,23.87
22-03-2014,2,23.87
22-03-2014,3,23.96
22-03-2014,4,23.74
22-03-2014,5,23.77
22-03-2014,6,23.73
22-03-2014,7,23.7
22-03-2014,8,24.13
22-03-2014,9,24.38
22-03-2014,10,24.36
22-03-2014,11,23.92
22-03-2014,12,23.51
22-03-2014,13,23.32
22-03-2014,14,23.23
22-03-2014,15,23.24
22-03-2014,16,23.73
22-03-2014,17,24.68
22-03-2014,18,25.37
22-03-2014,19,25.81
22-03-2014,20,25.21
22-03-2014,21,24.73
22-03-2014,22,24.49
22-03-2014,23,24.34
23-03-2014,0,23.35
23-03-2014,1,21.69
23-03-2014,2,21.29
23-03-2014,3,21.78
23-03-2014,4,22.17
23-03-2014,5,21.71
23-03-2014,6,20.19
23-03-2014,7,20.57
23-03-2014,8,22.37
23-03-2014,9,24.12
23-03-2014,10,25.06
23-03-2014,11,25.03
23-03-2014,12,24.8
23-03-2014,13,24.19
23-03-2014,14,23.64
23-03-2014,15,23.57
23-03-2014,16,24.1
23-03-2014,17,25.07
23-03-2014,18,26.27
23-03-2014,19,26.95
23-03-2014,20,26.33
23-03-2014,21,25.93
23-03-2014,22,25.29
23-03-2014,23,24.73
24-03-2014,0,25.15
24-03-2014,1,25.03
24-03-2014,2,25.02
24-03-2014,3,24.97
24-03-2014,4,25.22
24-03-2014,5,26.79
24-03-2014,6,28.13
24-03-2014,7,30.4
24-03-2014,8,31.48
24-03-2014,9,30.57
24-03-2014,10,29.91
24-03-2014,11,28.89
24-03-2014,12,28.26
24-03-2014,13,27.84
24-03-2014,14,27.34
24-03-2014,15,27.22
24-03-2014,16,27.11
24-03-2014,17,27.79
24-03-2014,18,29.04
24-03-2014,19,29.19
24-03-2014,20,28.13
24-03-2014,21,27.17
24-03-2014,22,26.03
24-03-2014,23,25.43
25-03-2014,0,26.03
25-03-2014,1,25.77
25-03-2014,2,25.71
25-03-2014,3,25.91
25-03-2014,4,26.2
25-03-2014,5,27.3
25-03-2014,6,28.38
25-03-2014,7,31.44
25-03-2014,8,32.9
25-03-2014,9,31.07
25-03-2014,10,29.89
25-03-2014,11,28.49
25-03-2014,12,27.65
25-03-2014,13,27.04
25-03-2014,14,26.55
25-03-2014,15,26.42
25-03-2014,16,26.28
25-03-2014,17,26.73
25-03-2014,18,26.95
25-03-2014,19,26.95
25-03-2014,20,26.46
25-03-2014,21,25.93
25-03-2014,22,25.3
25-03-2014,23,24.36
26-03-2014,0,24.65
26-03-2014,1,24.11
26-03-2014,2,24.31
26-03-2014,3,24.91
26-03-2014,4,25.64
26-03-2014,5,26.42
26-03-2014,6,27.09
26-03-2014,7,28.53
26-03-2014,8,29.69
26-03-2014,9,29.23
26-03-2014,10,28.58
26-03-2014,11,28.19
26-03-2014,12,27.94
26-03-2014,13,27.79
26-03-2014,14,27.53
26-03-2014,15,27.44
26-03-2014,16,27.39
26-03-2014,17,27.88
26-03-2014,18,28.97
26-03-2014,19,29.31
26-03-2014,20,28.9
26-03-2014,21,28.0
26-03-2014,22,26.97
26-03-2014,23,26.44
27-03-2014,0,26.03
27-03-2014,1,25.73
27-03-2014,2,25.09
27-03-2014,3,25.79
27-03-2014,4,26.22
27-03-2014,5,27.16
27-03-2014,6,29.22
27-03-2014,7,33.32
27-03-2014,8,32.33
27-03-2014,9,29.97
27-03-2014,10,28.17
27-03-2014,11,27.7
27-03-2014,12,27.22
27-03-2014,13,27.18
27-03-2014,14,27.4
27-03-2014,15,27.94
27-03-2014,16,27.91
27-03-2014,17,28.45
27-03-2014,18,29.53
27-03-2014,19,30.02
27-03-2014,20,28.84
27-03-2014,21,28.48
27-03-2014,22,27.4
27-03-2014,23,26.91
28-03-2014,0,27.02
28-03-2014,1,26.69
28-03-2014,2,26.25
28-03-2014,3,26.59
28-03-2014,4,27.46
28-03-2014,5,28.01
28-03-2014,6,29.57
28-03-2014,7,34.05
28-03-2014,8,35.18
28-03-2014,9,31.7
28-03-2014,10,29.97
28-03-2014,11,29.54
28-03-2014,12,28.68
28-03-2014,13,28.19
28-03-2014,14,27.89
28-03-2014,15,27.66
28-03-2014,16,27.57
28-03-2014,17,27.81
28-03-2014,18,28.18
28-03-2014,19,28.13
28-03-2014,20,27.89
28-03-2014,21,27.67
28-03-2014,22,27.01
28-03-2014,23,26.88
29-03-2014,0,26.86
29-03-2014,1,26.59
29-03-2014,2,26.27
29-03-2014,3,26.32
29-03-2014,4,26.69
29-03-2014,5,27.1
29-03-2014,6,27.18
29-03-2014,7,27.64
29-03-2014,8,27.98
29-03-2014,9,27.81
29-03-2014,10,27.25
29-03-2014,11,26.88
29-03-2014,12,25.96
29-03-2014,13,25.65
29-03-2014,14,25.34
29-03-2014,15,25.5
29-03-2014,16,27.0
29-03-2014,17,27.87
29-03-2014,18,28.67
29-03-2014,19,28.93
29-03-2014,20,28.09
29-03-2014,21,27.78
29-03-2014,22,27.45
29-03-2014,23,27.35
30-03-2014,0,26.74
30-03-2014,1,25.92
30-03-2014,2,
30-03-2014,3,24.45
30-03-2014,4,24.79
30-03-2014,5,25.63
30-03-2014,6,25.85
30-03-2014,7,26.44
30-03-2014,8,27.52
30-03-2014,9,27.68
30-03-2014,10,27.09
30-03-2014,11,26.95
30-03-2014,12,26.24
30-03-2014,13,26.11
30-03-2014,14,26.02
30-03-2014,15,25.92
30-03-2014,16,26.07
30-03-2014,17,26.44
30-03-2014,18,27.96
30-03-2014,19,29.16
30-03-2014,20,29.06
30-03-2014,21,28.48
30-03-2014,22,27.84
30-03-2014,23,27.61
31-03-2014,0,27.37
31-03-2014,1,27.24
31-03-2014,2,27.02
31-03-2014,3,26.53
31-03-2014,4,26.88
31-03-2014,5,28.19
31-03-2014,6,30.55
31-03-2014,7,33.32
31-03-2014,8,34.15
31-03-2014,9,33.39
31-03-2014,10,31.81
31-03-2014,11,30.07
