Date,Hour,NO Consume,SE Consume,FI Consume,DK Consume,Nordic Consume,EE Consume,LV Consume,LT Consume,Baltic Consume,Total Consume
10-09-2018,22,12434,12349,8485,3304,36572,723,670,1135,2528,39100
10-09-2018,23,11760,11753,8015,3003,34531,668,604,1059,2331,36862
11-09-2018,0,11284,10886,7697,2806,32673,640,582,1026,2248,34921
11-09-2018,1,10947,10904,7532,2707,32090,626,560,1005,2191,34281
11-09-2018,2,10958,10994,7541,2652,32145,614,552,997,2163,34308
11-09-2018,3,10906,11163,7679,2676,32424,623,563,994,2180,34604
11-09-2018,4,11056,11157,8009,2726,32948,655,595,1051,2301,35249
11-09-2018,5,11341,11519,8654,2983,34497,754,708,1250,2712,37209
11-09-2018,6,12420,12977,9205,3539,38141,872,825,1399,3096,41237
11-09-2018,7,13481,14415,9537,4065,41498,974,929,1509,3412,44910
11-09-2018,8,13332,14947,9715,4310,42304,997,963,1553,3513,45817
11-09-2018,9,13606,15084,9719,4458,42867,996,960,1545,3501,46368
11-09-2018,10,13613,15318,9672,4624,43227,994,954,1559,3507,46734
11-09-2018,11,13649,15378,9636,4553,43216,984,932,1546,3462,46678
11-09-2018,12,13656,15433,9536,5390,44015,1012,958,1561,3531,47546
11-09-2018,13,13552,15207,9362,4657,42778,997,948,1546,3491,46269
11-09-2018,14,13647,14995,9358,4590,42590,995,934,1538,3467,46057
11-09-2018,15,13496,15304,9400,4471,42671,965,922,1495,3382,46053
11-09-2018,16,13491,15370,9478,4387,42726,941,890,1452,3283,46009
11-09-2018,17,13426,16176,9502,4551,43655,930,887,1441,3258,46913
11-09-2018,18,13223,16579,9607,4421,43830,935,890,1449,3274,47104
11-09-2018,19,13277,16344,9697,4205,43523,964,916,1523,3403,46926
11-09-2018,20,13689,16134,9135,4049,43007,918,868,1462,3248,46255
11-09-2018,21,13442,15203,9001,3772,41418,825,770,1280,2875,44293
11-09-2018,22,13077,14126,8646,3435,39284,732,679,1155,2566,41850
11-09-2018,23,12064,12887,8119,3124,36194,676,608,1084,2368,38562
12-09-2018,0,11558,11422,7796,2823,33599,655,576,1035,2266,35865
12-09-2018,1,11347,11076,7665,2749,32837,634,564,1001,2199,35036
12-09-2018,2,11228,10983,7648,2714,32573,631,557,997,2185,34758
12-09-2018,3,11216,10988,7735,2718,32657,630,563,1008,2201,34858
12-09-2018,4,11352,11112,8069,2772,33305,659,602,1057,2318,35623
12-09-2018,5,11702,11658,8787,3026,35173,758,706,1264,2728,37901
12-09-2018,6,12924,13540,9142,3705,39311,870,816,1420,3106,42417
12-09-2018,7,14195,15003,9463,4192,42853,968,915,1530,3413,46266
12-09-2018,8,14518,15206,9511,4345,43580,1008,965,1566,3539,47119
12-09-2018,9,14334,15413,9513,4388,43648,1003,959,1567,3529,47177
12-09-2018,10,13973,15501,9607,4426,43507,995,945,1566,3506,47013
12-09-2018,11,13989,15347,9567,4435,43338,981,920,1557,3458,46796
12-09-2018,12,13812,15203,9528,4376,42919,999,944,1578,3521,46440
12-09-2018,13,13656,14990,9421,4439,42506,980,929,1569,3478,45984
12-09-2018,14,13803,14722,9366,4362,42253,976,908,1557,3441,45694
12-09-2018,15,13687,14470,9358,4175,41690,943,895,1528,3366,45056
12-09-2018,16,13690,14547,9368,4185,41790,935,856,1470,3261,45051
12-09-2018,17,13653,14833,9362,4403,42251,898,852,1462,3212,45463
12-09-2018,18,13782,14780,9498,4267,42327,947,852,1475,3274,45601
12-09-2018,19,13794,14957,9755,4052,42558,976,887,1545,3408,45966
12-09-2018,20,14101,14904,9312,4031,42348,933,836,1467,3236,45584
12-09-2018,21,13962,14024,9110,3784,40880,837,747,1281,2865,43745
12-09-2018,22,13195,12938,8746,3398,38277,742,656,1148,2546,40823
12-09-2018,23,12497,12197,8225,3071,35990,684,596,1077,2357,38347
13-09-2018,0,12043,11658,7916,2860,34477,659,567,1035,2261,36738
13-09-2018,1,11722,11175,7780,2754,33431,645,550,1003,2198,35629
13-09-2018,2,11611,11151,7737,2718,33217,637,544,995,2176,35393
13-09-2018,3,11644,11340,7867,2723,33574,644,557,1000,2201,35775
13-09-2018,4,11724,11561,8155,2783,34223,680,605,1058,2343,36566
13-09-2018,5,12044,12064,8764,3038,35910,773,702,1266,2741,38651
13-09-2018,6,13159,13505,9276,3591,39531,890,814,1394,3098,42629
13-09-2018,7,14365,15024,9583,4049,43021,997,911,1514,3422,46443
13-09-2018,8,14722,15708,9625,4280,44335,1022,949,1566,3537,47872
13-09-2018,9,14524,15447,9616,4301,43888,1018,953,1558,3529,47417
13-09-2018,10,14283,15261,9605,4380,43529,1006,943,1551,3500,47029
13-09-2018,11,14043,15281,9548,4394,43266,987,919,1538,3444,46710
13-09-2018,12,14040,15364,9410,4310,43124,1002,948,1550,3500,46624
13-09-2018,13,13891,14998,9327,4329,42545,989,941,1543,3473,46018
13-09-2018,14,13977,14705,9290,4289,42261,981,922,1525,3428,45689
13-09-2018,15,13889,14804,9187,4192,42072,956,905,1491,3352,45424
13-09-2018,16,14028,15076,9179,4161,42444,946,864,1439,3249,45693
13-09-2018,17,14069,15124,9194,4343,42730,930,856,1425,3211,45941
13-09-2018,18,13776,15079,9314,4198,42367,942,850,1438,3230,45597
13-09-2018,19,13888,15179,9661,4034,42762,985,904,1520,3409,46171
13-09-2018,20,14120,14858,9323,3971,42272,940,862,1462,3264,45536
13-09-2018,21,13941,14050,9112,3706,40809,851,767,1277,2895,43704
13-09-2018,22,13358,12956,8761,3361,38436,747,674,1141,2562,40998
13-09-2018,23,12630,11972,8235,3061,35898,692,601,1068,2361,38259
14-09-2018,0,11977,11439,7943,2880,34239,664,571,1028,2263,36502
14-09-2018,1,11663,11270,7799,2785,33517,648,553,1009,2210,35727
14-09-2018,2,11573,11231,7816,2731,33351,643,545,1000,2188,35539
14-09-2018,3,11554,11011,7952,2733,33250,648,555,1006,2209,35459
14-09-2018,4,11587,11144,8233,2796,33760,685,595,1067,2347,36107
14-09-2018,5,11843,11891,8923,3033,35690,790,700,1255,2745,38435
14-09-2018,6,13230,13395,9368,3622,39615,902,810,1386,3098,42713
14-09-2018,7,14326,15072,9576,4097,43071,999,906,1495,3400,46471
14-09-2018,8,14544,15593,9601,4305,44043,1020,951,1545,3516,47559
14-09-2018,9,14434,15868,9525,4316,44143,1011,952,1549,3512,47655
14-09-2018,10,14560,15682,9481,4399,44122,1010,942,1542,3494,47616
14-09-2018,11,14321,15476,9431,4365,43593,998,920,1534,3452,47045
14-09-2018,12,14213,15244,9334,4249,43040,1017,941,1547,3505,46545
14-09-2018,13,14013,14891,9276,4157,42337,997,929,1532,3458,45795
14-09-2018,14,13980,14647,9333,4003,41963,981,911,1506,3398,45361
14-09-2018,15,13769,14191,9281,3918,41159,950,883,1472,3305,44464
14-09-2018,16,13917,14026,9271,3975,41189,918,861,1436,3215,44404
14-09-2018,17,13791,14539,9342,4159,41831,899,1049,1403,3351,45182
14-09-2018,18,13758,14366,9482,4085,41691,891,895,1387,3173,44864
14-09-2018,19,13845,14087,9665,3859,41456,932,870,1481,3283,44739
14-09-2018,20,13721,13726,9259,3719,40425,891,837,1429,3157,43582
14-09-2018,21,13313,12709,9104,3472,38598,807,754,1265,2826,41424
14-09-2018,22,12804,11993,8650,3234,36681,725,668,1156,2549,39230
14-09-2018,23,12238,11591,8162,2895,34886,676,614,1075,2365,37251
15-09-2018,0,12084,11325,7890,2672,33971,650,584,1033,2267,36238
15-09-2018,1,11783,11193,7668,2558,33202,631,560,1005,2196,35398
15-09-2018,2,11535,10723,7668,2498,32424,623,549,993,2165,34589
15-09-2018,3,11498,10586,7746,2476,32306,622,555,993,2170,34476
15-09-2018,4,11611,10584,7842,2485,32522,637,573,1015,2225,34747
15-09-2018,5,11657,10811,8014,2556,33038,649,593,1069,2311,35349
15-09-2018,6,11847,11141,8055,2704,33747,680,637,1138,2455,36202
15-09-2018,7,12205,11590,8291,2962,35048,762,726,1243,2731,37779
15-09-2018,8,13014,12658,8533,3260,37465,810,779,1311,2900,40365
15-09-2018,9,13440,13253,8692,3409,38794,825,798,1346,2969,41763
15-09-2018,10,13586,13326,8743,3471,39126,820,795,1351,2966,42092
15-09-2018,11,13420,13345,8695,3468,38928,810,793,1356,2959,41887
15-09-2018,12,13179,12972,8696,3450,38297,809,789,1339,2937,41234
15-09-2018,13,13066,12797,8635,3407,37905,797,778,1309,2884,40789
15-09-2018,14,12885,12688,8595,3383,37551,794,770,1287,2851,40402
15-09-2018,15,12830,12689,8743,3299,37561,789,760,1283,2832,40393
15-09-2018,16,12824,12930,8928,3370,38052,803,769,1273,2845,40897
15-09-2018,17,12882,13262,9019,3604,38767,810,777,1237,2824,41591
15-09-2018,18,13119,13743,9088,3634,39584,834,770,1312,2916,42500
15-09-2018,19,13319,13754,9202,3470,39745,865,813,1358,3036,42781
15-09-2018,20,13301,13479,8790,3399,38969,826,772,1298,2896,41865
15-09-2018,21,12976,12950,8663,3213,37802,763,704,1181,2648,40450
15-09-2018,22,12672,12218,8358,3010,36258,696,634,1086,2416,38674
15-09-2018,23,12321,11679,7930,2796,34726,646,580,1008,2234,36960
16-09-2018,0,12025,11268,7687,2651,33631,619,548,959,2126,35757
16-09-2018,1,11743,11095,7547,2528,32913,603,531,936,2070,34983
16-09-2018,2,11582,10763,7545,2442,32332,593,527,924,2044,34376
16-09-2018,3,11537,10633,7570,2427,32167,592,530,921,2043,34210
16-09-2018,4,11574,10963,7619,2447,32603,599,546,936,2081,34684
16-09-2018,5,11727,11115,7667,2507,33016,616,563,979,2158,35174
16-09-2018,6,11837,11076,7657,2641,33211,638,593,1024,2255,35466
16-09-2018,7,11950,11532,7875,2829,34186,706,669,1135,2510,36696
16-09-2018,8,12289,12357,8141,3128,35915,759,732,1234,2725,38640
16-09-2018,9,12779,13219,8276,3321,37595,779,763,1273,2815,40410
16-09-2018,10,13096,13176,8240,3407,37919,778,763,1284,2825,40744
16-09-2018,11,13081,13233,8208,3428,37950,767,752,1276,2795,40745
16-09-2018,12,13153,13253,8104,3449,37959,762,745,1274,2781,40740
16-09-2018,13,13171,12984,8054,3489,37698,758,740,1263,2761,40459
16-09-2018,14,13146,13001,8013,3487,37647,756,733,1245,2734,40381
16-09-2018,15,13290,13052,8052,3414,37808,763,734,1243,2740,40548
16-09-2018,16,13385,13465,8189,3537,38576,781,738,1250,2769,41345
16-09-2018,17,13585,13972,8366,3867,39790,802,747,1259,2808,42598
16-09-2018,18,13610,14100,8636,3877,40223,836,773,1301,2910,43133
16-09-2018,19,13771,14318,8965,3811,40865,897,834,1410,3141,44006
16-09-2018,20,13854,13915,8631,3673,40073,850,794,1334,2978,43051
16-09-2018,21,13530,13097,8661,3386,38674,761,709,1173,2643,41317
16-09-2018,22,12924,12281,8410,3082,36697,679,622,1062,2363,39060
16-09-2018,23,12269,11817,7962,2882,34930,630,559,992,2181,37111
17-09-2018,0,11703,11276,7726,2727,33432,610,534,941,2085,35517
17-09-2018,1,11434,11101,7641,2615,32791,600,520,928,2048,34839
17-09-2018,2,11455,11142,7585,2561,32743,596,518,926,2040,34783
17-09-2018,3,11385,10952,7729,2531,32597,600,527,941,2068,34665
17-09-2018,4,11564,11249,8086,2616,33515,641,573,1013,2227,35742
17-09-2018,5,12022,11973,8889,2906,35790,752,680,1234,2666,38456
17-09-2018,6,13197,13962,9353,3526,40038,863,794,1387,3044,43082
17-09-2018,7,14486,15177,9632,3939,43234,975,897,1507,3379,46613
17-09-2018,8,14908,15481,9738,4187,44314,1029,945,1558,3532,47846
17-09-2018,9,14686,15626,9692,4276,44280,1043,949,1555,3547,47827
17-09-2018,10,14537,15710,9631,4378,44256,1052,944,1545,3541,47797
17-09-2018,11,14439,15589,9699,4378,44105,1043,916,1545,3504,47609
17-09-2018,12,14335,15520,9635,4311,43801,1049,946,1567,3562,47363
17-09-2018,13,14460,15289,9533,4310,43592,1023,939,1550,3512,47104
17-09-2018,14,14351,15055,9371,4255,43032,994,934,1521,3449,46481
17-09-2018,15,14206,15105,9281,4152,42744,972,913,1484,3369,46113
17-09-2018,16,14397,15347,9359,4059,43162,947,881,1442,3270,46432
17-09-2018,17,14342,15749,9328,4371,43790,932,879,1441,3252,47042
17-09-2018,18,14196,15507,9455,4269,43427,935,881,1470,3286,46713
17-09-2018,19,14123,15688,9694,4104,43609,962,914,1546,3422,47031
17-09-2018,20,14207,15349,9180,3980,42716,904,853,1444,3201,45917
17-09-2018,21,13960,14275,9114,3686,41035,809,756,1271,2836,43871
17-09-2018,22,13348,13401,8747,3372,38868,714,660,1135,2509,41377
17-09-2018,23,12609,12281,8218,3077,36185,664,592,1057,2313,38498
18-09-2018,0,12172,11546,7910,2879,34507,634,565,1011,2210,36717
18-09-2018,1,11659,11165,7699,2784,33307,614,549,987,2150,35457
18-09-2018,2,11400,11173,7700,2729,33002,604,544,974,2122,35124
18-09-2018,3,11304,11031,7816,2727,32878,615,551,985,2151,35029
18-09-2018,4,11417,11396,8139,2785,33737,652,591,1053,2296,36033
18-09-2018,5,11832,12194,8846,3016,35888,764,703,1261,2728,38616
18-09-2018,6,13015,13801,9277,3595,39688,880,821,1409,3110,42798
18-09-2018,7,14107,15030,9503,4097,42737,986,926,1528,3440,46177
18-09-2018,8,14461,15416,9582,4308,43767,1003,969,1556,3528,47295
18-09-2018,9,14445,15287,9528,4317,43577,991,963,1571,3525,47102
18-09-2018,10,14262,15294,9521,4374,43451,978,945,1564,3487,46938
18-09-2018,11,14085,15316,9495,4358,43254,961,922,1538,3421,46675
18-09-2018,12,13883,14982,9378,4310,42553,984,948,1566,3498,46051
18-09-2018,13,13731,14670,9371,4341,42113,965,943,1559,3467,45580
18-09-2018,14,13852,14552,9420,4272,42096,957,924,1539,3420,45516
18-09-2018,15,13733,14516,9343,4176,41768,935,911,1498,3344,45112
18-09-2018,16,13662,14388,9410,4236,41696,921,881,1454,3256,44952
18-09-2018,17,13564,14761,9387,4459,42171,914,875,1445,3234,45405
18-09-2018,18,13552,14565,9650,4364,42131,923,876,1451,3250,45381
18-09-2018,19,13634,14510,9764,4235,42143,967,926,1552,3445,45588
18-09-2018,20,13579,14170,9305,4133,41187,904,872,1449,3225,44412
18-09-2018,21,13178,13344,9167,3837,39526,812,776,1274,2862,42388
18-09-2018,22,12393,12592,8795,3472,37252,728,678,1142,2548,39800
18-09-2018,23,11827,11759,8272,3124,34982,673,608,1048,2329,37311
19-09-2018,0,11507,11235,7943,2900,33585,645,584,1020,2249,35834
19-09-2018,1,11004,11138,7817,2768,32727,610,564,1001,2175,34902
19-09-2018,2,11144,10931,7749,2703,32527,605,563,997,2165,34692
19-09-2018,3,11121,10978,7847,2729,32675,610,564,1002,2176,34851
19-09-2018,4,11298,11058,8211,2817,33384,655,605,1067,2327,35711
19-09-2018,5,11498,11817,8911,3048,35274,762,710,1273,2745,38019
19-09-2018,6,12655,13359,9308,3648,38970,867,819,1390,3076,42046
19-09-2018,7,13678,14436,9554,4105,41773,958,921,1504,3383,45156
19-09-2018,8,13679,15093,9592,4252,42616,993,962,1551,3506,46122
19-09-2018,9,13649,15401,9571,4213,42834,979,967,1556,3502,46336
19-09-2018,10,13474,15306,9530,4469,42779,974,955,1557,3486,46265
19-09-2018,11,13664,15167,9489,4422,42742,963,936,1557,3456,46198
19-09-2018,12,13669,15004,9413,4259,42345,978,963,1584,3525,45870
19-09-2018,13,13539,14608,9391,4470,42008,959,963,1577,3499,45507
19-09-2018,14,13332,14546,9327,4386,41591,955,955,1562,3472,45063
19-09-2018,15,13429,14674,9231,4254,41588,934,942,1516,3392,44980
19-09-2018,16,13700,14920,9336,4288,42244,915,900,1472,3287,45531
19-09-2018,17,13830,14854,9319,4536,42539,900,887,1459,3246,45785
19-09-2018,18,14008,14438,9516,4391,42353,909,887,1478,3274,45627
19-09-2018,19,13995,14710,9678,4288,42671,953,936,1571,3460,46131
19-09-2018,20,13819,14522,9156,4536,42033,897,874,1477,3248,45281
19-09-2018,21,13475,13501,8973,3928,39877,802,773,1286,2861,42738
19-09-2018,22,12869,12441,8656,3587,37553,705,676,1153,2534,40087
19-09-2018,23,12064,11570,8160,3228,35022,650,615,1081,2346,37368
20-09-2018,0,11816,11123,7846,2946,33731,628,589,1044,2261,35992
20-09-2018,1,11612,11008,7674,2844,33138,606,574,1019,2199,35337
20-09-2018,2,11236,10911,7670,2758,32575,613,563,1013,2189,34764
20-09-2018,3,11196,10898,7778,2693,32565,606,572,1026,2204,34769
20-09-2018,4,11400,11195,8035,2759,33389,640,611,1090,2341,35730
20-09-2018,5,11916,11779,8643,3091,35429,752,713,1286,2751,38180
20-09-2018,6,13009,13192,9065,3614,38880,862,821,1430,3113,41993
20-09-2018,7,14080,14522,9384,4135,42121,960,919,1534,3413,45534
20-09-2018,8,14284,14820,9467,4356,42927,991,963,1595,3549,46476
20-09-2018,9,14294,15066,9456,4386,43202,985,956,1593,3534,46736
20-09-2018,10,14214,15050,9443,4448,43155,973,954,1590,3517,46672
20-09-2018,11,14029,15003,9358,4500,42890,959,939,1581,3479,46369
20-09-2018,12,13897,15438,9301,4441,43077,985,963,1612,3560,46637
20-09-2018,13,13921,15097,9211,4429,42658,971,966,1610,3547,46205
20-09-2018,14,13819,14670,9194,4349,42032,963,948,1594,3505,45537
20-09-2018,15,13869,14593,9158,4215,41835,945,935,1557,3437,45272
20-09-2018,16,13915,14682,9191,4184,41972,924,890,1506,3320,45292
20-09-2018,17,14007,15121,9174,4228,42530,907,881,1483,3271,45801
20-09-2018,18,14015,15145,9429,4123,42712,922,899,1505,3326,46038
20-09-2018,19,14252,15465,9666,4005,43388,951,936,1584,3471,46859
20-09-2018,20,14345,15154,9137,3846,42482,893,875,1482,3250,45732
20-09-2018,21,14035,14539,8998,3711,41283,796,784,1291,2871,44154
20-09-2018,22,13364,13429,8549,3395,38737,702,694,1162,2558,41295
20-09-2018,23,12778,12390,8061,3088,36317,653,625,1088,2366,38683
21-09-2018,0,12138,11672,7740,2952,34502,620,591,1039,2250,36752
21-09-2018,1,11644,11365,7608,2906,33523,605,573,1012,2190,35713
21-09-2018,2,11580,11265,7600,2860,33305,600,560,1005,2165,35470
21-09-2018,3,11533,11242,7658,2810,33243,606,561,1013,2180,35423
21-09-2018,4,11619,11161,8117,2842,33739,646,603,1082,2331,36070
21-09-2018,5,12021,11608,8900,3066,35595,760,711,1289,2760,38355
21-09-2018,6,13243,12982,9264,3611,39100,857,814,1431,3102,42202
21-09-2018,7,14638,14438,9576,4140,42792,958,911,1539,3408,46200
21-09-2018,8,14892,14691,9578,4304,43465,998,962,1579,3539,47004
21-09-2018,9,14793,14798,9565,4343,43499,1004,968,1594,3566,47065
21-09-2018,10,14788,15000,9586,4499,43873,984,955,1592,3531,47404
21-09-2018,11,14574,14713,9528,4501,43316,959,932,1576,3467,46783
21-09-2018,12,14340,14373,9418,4416,42547,983,955,1603,3541,46088
21-09-2018,13,14388,14448,9344,4329,42509,965,953,1586,3504,46013
21-09-2018,14,14501,14334,9312,4094,42241,951,940,1554,3445,45686
21-09-2018,15,14322,14233,9245,3957,41757,925,917,1516,3358,45115
21-09-2018,16,14047,14386,9248,3955,41636,904,887,1475,3266,44902
21-09-2018,17,13584,14982,9193,4097,41856,893,873,1448,3214,45070
21-09-2018,18,13842,14555,9447,4051,41895,918,877,1466,3261,45156
21-09-2018,19,14086,14746,9564,3875,42271,950,912,1525,3387,45658
21-09-2018,20,13855,14044,9024,3675,40598,889,855,1433,3177,43775
21-09-2018,21,13605,13483,8912,3394,39394,810,772,1298,2880,42274
21-09-2018,22,13037,12978,8524,3110,37649,722,681,1161,2564,40213
21-09-2018,23,12551,12366,7983,2896,35796,680,615,1072,2367,38163
22-09-2018,0,12174,11626,7678,2732,34210,655,592,1021,2268,36478
22-09-2018,1,11841,11386,7491,2683,33401,632,574,991,2197,35598
22-09-2018,2,11800,11302,7475,2605,33182,616,567,976,2159,35341
22-09-2018,3,11756,11235,7527,2544,33062,614,563,976,2153,35215
22-09-2018,4,11884,11253,7627,2549,33313,625,572,993,2190,35503
22-09-2018,5,11878,11422,7859,2631,33790,657,607,1063,2327,36117
22-09-2018,6,12128,11725,7889,2783,34525,679,648,1120,2447,36972
22-09-2018,7,12428,12021,8136,3001,35586,753,729,1239,2721,38307
22-09-2018,8,12942,12648,8391,3303,37284,816,792,1338,2946,40230
22-09-2018,9,13611,13193,8547,3525,38876,840,813,1375,3028,41904
22-09-2018,10,13859,13632,8638,3617,39746,842,806,1374,3022,42768
22-09-2018,11,13916,13633,8683,3604,39836,832,789,1376,2997,42833
22-09-2018,12,13672,13593,8641,3674,39580,825,780,1358,2963,42543
22-09-2018,13,13444,13440,8623,3640,39147,816,770,1337,2923,42070
22-09-2018,14,13128,13259,8626,3555,38568,806,758,1316,2880,41448
22-09-2018,15,13026,13265,8722,3464,38477,798,746,1298,2842,41319
22-09-2018,16,13211,13178,8775,3545,38709,803,747,1286,2836,41545
22-09-2018,17,13338,13260,8917,3696,39211,812,750,1280,2842,42053
22-09-2018,18,13477,13664,9142,3698,39981,844,771,1332,2947,42928
22-09-2018,19,13579,13914,9261,3563,40317,872,809,1376,3057,43374
22-09-2018,20,13448,13506,8800,3422,39176,822,764,1300,2886,42062
22-09-2018,21,13204,12984,8772,3169,38129,761,700,1189,2650,40779
22-09-2018,22,12762,12397,8546,2943,36648,699,630,1084,2413,39061
22-09-2018,23,12300,11526,8084,2715,34625,656,570,1012,2238,36863
23-09-2018,0,12136,11384,7774,2577,33871,632,542,965,2139,36010
23-09-2018,1,11857,10929,7597,2537,32920,617,523,931,2071,34991
23-09-2018,2,11819,10799,7579,2452,32649,616,518,920,2054,34703
23-09-2018,3,11808,10726,7653,2426,32613,613,519,927,2059,34672
23-09-2018,4,11870,10928,7722,2425,32945,624,537,949,2110,35055
23-09-2018,5,12032,11375,7854,2475,33736,646,560,1000,2206,35942
23-09-2018,6,12131,11610,7763,2632,34136,639,584,1028,2251,36387
23-09-2018,7,12317,11602,8018,2812,34749,717,662,1152,2531,37280
23-09-2018,8,12818,12564,8170,3105,36657,772,724,1251,2747,39404
23-09-2018,9,13173,12852,8407,3259,37691,803,749,1289,2841,40532
23-09-2018,10,13611,13143,8489,3387,38630,813,748,1305,2866,41496
23-09-2018,11,13625,13384,8446,3414,38869,811,747,1306,2864,41733
23-09-2018,12,13566,13398,8284,3408,38656,812,744,1295,2851,41507
23-09-2018,13,13451,13252,8209,3392,38304,806,740,1286,2832,41136
23-09-2018,14,13400,13127,8264,3388,38179,799,731,1269,2799,40978
23-09-2018,15,13391,13045,8348,3368,38152,804,730,1265,2799,40951
23-09-2018,16,13378,13343,8519,3485,38725,822,723,1269,2814,41539
23-09-2018,17,13444,13836,8688,3837,39805,834,725,1291,2850,42655
23-09-2018,18,13673,14258,9062,3889,40882,882,758,1364,3004,43886
23-09-2018,19,14068,14784,9210,3822,41884,914,796,1424,3134,45018
23-09-2018,20,14266,14434,8859,3671,41230,857,759,1319,2935,44165
