Date,System Price,Total Vol,NO Buy Vol,NO Sell Vol,SE Buy Vol,SE Sell Vol,DK Buy Vol,DK Sell Vol,FI Buy Vol,FI Sell Vol,Nordic Buy Vol,Nordic Sell Vol,Baltic Buy Vol,Baltic Sell Vol,NO Prod,SE Prod,FI Prod,DK Prod,Nordic Prod,EE Prod,LV Prod,LT Prod,Baltic Prod,Total Prod,NO Hydro,SE Hydro,FI Hydro,Total Hydro,NO Consume,SE Consume,FI Consume,DK Consume,Nordic Consume,EE Consume,LV Consume,LT Consume,Baltic Consume,Total Consume,Sine Week,Sine Month,Sine Season,NO Hydro Dev,SE Hydro Dev,FI Hydro Dev,Total Hydro Dev
2015-08-12,11.66,883992,312280,352290,324922,394351,88196.1,41456,133484,82680.3,858883,870778,66481.1,54586.5,340853,414377,148053,45473,948763,22138,17800,9158,49096,997859,69255,30320.1,4338,103913,288496,326150,194957,88714,898328,19848,19696,28123,67667,965995,0.912,0.866,0.707,4112.19,4896.33,480.69,9489.12
2015-08-13,12.65,887184,315692,342258,319631,398305,88540.6,44212.5,132879,82060.9,856742,866837,66704.6,56610,337918,395152,150431,43416,926920,25055,17838,8469,51362,978282,69508,30262.7,4316,104087,294357,317792,196591,88626,897379,19527,18736,26934,65197,962576,0.912,0.866,0.707,4198.26,4821.16,466.12,9485.78
2015-08-14,10.82,845693,308812,305876,306407,383268,74753.2,62480,131077,81933.4,821049,833557,66279.8,53771.7,297226,399584,146657,80155,923624,23967,17963,7434,49364,972988,69761,30205.3,4294,104260,284767,306787,199396,86453,877411,19496,18578,26247,64321,941732,0.912,0.866,0.707,4312.21,4745.72,451.238,9508.95
2015-08-15,10.96,768107,286793,291674,266885,361545,75238.7,37692.6,119434,74136,748350,765047,58376.1,41679.4,289837,395298,138695,41302,865128,15582,9704,7580,32866,897994,70014,30147.9,4272,104434,265976,276819,181362,75338,799498,16957,16462,22305,55724,855222,0.912,0.866,0.707,4454.86,4677.38,436.905,9569.25
2015-08-16,11.13,758031,286164,314229,267135,344627,72872.7,24817.9,114728,73653.6,740900,757328,57108,40679.7,298232,371259,134618,30998,835112,16032,8858,8200,33090,868202,70267,30090.4,4250,104607,256052,274464,176655,73990,781169,16435,15927,22276,54638,835807,0.912,0.866,0.707,4581.74,4605.76,422.237,9609.4
2015-08-17,11.88,857455,309242,326465,306680,375539,80263.6,56950.2,140695,86074.6,836880,845029,64181.8,56033.3,314983,404173,144775,75467,939402,25396,16136,9004,50536,989938,70520,30033,4228,104781,278275,314333,199400,89525,881541,19353,18055,25481,62889,944430,0.885,0.866,0.707,4708.62,4534.14,407.573,9650.32
2015-08-18,12.86,855489,305438,335606,308792,349415,79100.6,66856,138541,88720.4,831871,840598,66055.3,57329,332052,376736,149728,82134,940652,24383,13772,11275,49430,990082,70922.7,30028.7,4217.14,105169,282656,311942,200831,90462,885899,19762,18158,26183,64103,950002,0.885,0.866,0.707,4960.26,4506.81,402.188,9869.62
2015-08-19,17.73,869829,304723,363418,315645,358044,87095.7,43448.3,139077,90826,846540,855736,66362.1,57166.5,357075,385876,151942,60135,955033,24697,14714,10835,50246,1.00528e+06,71325.4,30024.4,4206.29,105556,283164,318625,200883,90378,893065,19426,18370,25819,63615,956680,0.885,0.866,0.707,5230.55,4490.45,397.003,10117.9
2015-08-20,21.41,880603,301677,371920,318228,365062,92435.7,31245.7,141210,90285.7,853550,858513,63602.7,58639.6,365289,382765,152958,40864,941913,27505,13051,9911,50467,992380,71728.1,30020.1,4195.43,105944,281844,318753,200017,92704,892426,17038,18369,25981,61388,953814,0.885,0.866,0.707,5513.48,4476.95,392.072,10382.7
2015-08-21,19.93,869864,296912,370986,319875,361834,86579.2,24057.7,140337,90675.4,843702,847554,63121.1,59269.9,369212,374564,154065,40096,937938,27833,14059,10219,52111,990049,72130.9,30015.9,4184.57,106331,280184,313901,201586,89866,885571,18243,18352,25239,61834,947405,0.885,0.866,0.707,5824.86,4471.93,387.26,10683.8
2015-08-22,17.44,782473,284094,348980,284571,328048,74484.7,18562.8,126580,87609,769730,783199,57791,44321.9,343402,338094,136692,32932,851124,19154,9032,7353,35539,886663,72533.6,30011.6,4173.71,106719,259246,280044,184557,76948,800797,16716,16598,22416,55730,856527,0.885,0.866,0.707,6145.81,4472.4,380.638,10999
2015-08-23,16.08,756730,286582,335777,272844,292679,65035.9,48245.8,121397,78360,745859,755062,54181,44978.3,317805,300620,130415,54572,803415,21675,11453,7884,41012,844427,72936.3,30007.3,4162.86,107106,253502,274075,180251,75226,783075,16171,16228,21481,53880,836955,0.885,0.866,0.707,6459.6,4468.95,373.955,11302.1
2015-08-24,19.95,866934,298185,354233,319488,347235,83897.9,52433.2,141660,89361.8,843231,843263,63051.8,63020.1,349740,373433,144809,68659,936643,29708,18031,10648,58387,995030,73339,30003,4152,107494,279760,326398,200281,91016,866429,19435,18662,25395,63492,929921,0.856,0.866,0.707,6773.38,4465.5,367.263,11606.1
2015-08-25,18.18,853571,298445,358224,310537,334218,80816.2,55266.6,142006,88649.7,831804,836358,63733.8,59180.2,353846,358021,141772,68100,921749,28966,17491,8731,55188,976937,73525.7,29971.9,4142,107640,283075,323974,200079,92749,899876,19941,19202,26178,65321,965197,0.856,0.866,0.707,6907.16,4439.67,361.285,11708.5
2015-08-26,18.31,851818,295591,367175,307503,340837,85186.1,44284.1,139905,83139.4,828185,835436,64653.8,57403.1,367407,367804,142754,60688,938662,28779,13028,10348,52155,990817,73712.4,29940.7,4132,107785,283345,323334,202455,91958,901097,19790,18843,26543,65176,966273,0.856,0.866,0.707,7037.45,4421.85,356.667,11815.9
2015-08-27,16.03,855240,294979,359424,307219,341766,87296.5,53215.2,140268,82043.5,829763,836449,65463.8,58778,371117,378490,144688,59940,954234,29632,13740,10944,54316,1.00855e+06,73899.1,29909.6,4122,107931,286748,325000,203731,92555,908137,20437,19052,26815,66304,974441,0.856,0.866,0.707,7174.43,4399,352.357,11926
2015-08-28,16.13,857933,293311,371883,306649,352586,91784.9,32397.5,139498,81947.8,831243,838814,65663.1,58091.5,374808,380517,149125,51727,956181,29798,12988,11013,53799,1.00998e+06,74085.9,29878.4,4112,108076,280630,313661,208175,87442,889913,20621,18736,26560,65917,955830,0.856,0.866,0.707,7296.48,4383.1,348.763,12028.1
2015-08-29,13.92,785983,282108,357435,274832,327049,87041.9,24878.4,127753,75645.1,771735,785008,59214.2,45941.8,353437,354796,128210,41962,878411,19874,9266,8288,37428,915839,74272.6,29847.3,4102,108222,267777,278354,186950,75519,808607,17523,16052,22754,56329,864936,0.856,0.866,0.707,7397.07,4372.29,346.475,12116
2015-08-30,15.26,781103,276721,370345,279707,321976,85306.2,14774.1,125997,73635.5,767732,780730,58060,45061.2,370059,353020,125784,19935,868802,20044,10056,6780,36880,905682,74459.3,29816.1,4092,108367,265868,285080,184069,75803,810829,17092,15903,22161,55156,865985,0.856,0.866,0.707,7509.12,4362.83,345.808,12217.4
2015-08-31,18.05,870155,293161,381074,325646,349856,89318.5,42173.6,141398,80369.7,849523,853473,64908.1,60957.7,383747,375076,147146,45558,951523,29203,17673,7953,54829,1.00635e+06,74646,29785,4082,108513,291674,330749,205661,90993,919082,19993,18642,25928,64563,983645,0.823,0.866,0.707,7621.17,4353.38,345.143,12319.7
2015-09-01,16.46,856506,292327,361196,309660,348069,86467.6,44220.4,142800,84836.9,831254,838322,66315.3,59246.8,368729,389919,150320,51619,960594,29314,16192,8838,54344,1.01494e+06,74560.4,29686.1,4073.14,108320,299095,338099,205359,92918,935474,20419,18635,26357,65411,1.00088e+06,0.823,0.707,0.707,7506.31,4287.5,345.427,12139.5
2015-09-02,16.1,865586,292529,354202,314437,347906,85666.3,53957.5,144929,92845.3,837562,848911,67082.2,55732.8,353717,381287,155571,74808,965387,28961,12148,10412,51521,1.01691e+06,74474.9,29587.3,4064.29,108126,299746,336803,208592,91359,936504,20829,19251,26959,59910,996414,0.823,0.707,0.707,7387.83,4219.72,345.67,11952.9
2015-09-03,17.75,869751,297419,355983,322983,351145,80651.2,50146.3,142976,94004.6,844029,851279,67137.2,59887.3,351543,377776,158365,52921,940610,30947,11845,11739,54531,995141,74389.3,29488.4,4055.43,107933,297030,330326,211413,90262,929035,20730,19109,26888,66727,995762,0.823,0.707,0.707,7243.12,4147.91,346.263,11737.1
2015-09-04,19.34,876476,293297,362645,321723,360715,86667.4,39392.4,144205,90429.8,845892,853182,67238.1,59248.1,360800,381586,153660,43048,939098,29426,12896,10285,52607,991705,74303.7,29389.6,4046.57,107740,299325,327663,209403,88417,924817,20361,18711,26363,65435,990252,0.823,0.707,0.707,7019.73,4068.4,344.642,11432.9
2015-09-05,15.18,764285,276331,304765,273513,314490,67079.9,60553.6,129108,81563.4,746031,761372,61540.7,46199.7,309299,338534,134976,70219,853026,19984,7560,8007,35551,888577,74218.1,29290.7,4037.71,107547,279453,294056,191933,76545,841992,18023,16691,23155,57869,899861,0.823,0.707,0.707,6774.16,3969.55,338.328,11082.4
2015-09-06,11.05,754304,278608,275911,264880,297959,62583.4,96956.2,127028,79315.6,733099,750142,58914.5,41871.4,287054,335452,131676,72228,826415,19015,8149,7548,34712,861127,74132.6,29191.9,4028.86,107353,277589,293300,188713,75428,835043,17520,16085,22552,56157,891200,0.823,0.707,0.707,6536.66,3875.88,331.858,10744.2
2015-09-07,20.62,892745,305789,377857,320392,367857,94268,37211.1,148224,93326,868672,876251,66157.8,58579.4,386804,408114,157304,47328,999555,29557,9267,12798,51622,1.05118e+06,74047,29093,4020,107160,303819,339443,212361,88218,943853,21042,18664,26365,66071,1.00992e+06,0.787,0.707,0.707,6299.17,3782.22,325.383,10406.8
2015-09-08,21.49,905433,309616,378176,324515,362206,97596.5,34558,147112,110109,878840,885049,67624,61414.5,385652,395265,173963,44938,999824,33837,11214,10841,55892,1.05572e+06,74285.9,29153.3,4021.57,107461,300759,343713,216627,90273,951376,21385,18652,26716,66753,1.01813e+06,0.787,0.707,0.707,6332.03,3821.17,327.593,10481
2015-09-09,21.57,910068,306044,389918,333355,354283,94583,27794.2,145670,113532,879652,885526,67546.8,60972.7,394900,380096,174010,37868,986879,32956,13604,4113,50673,1.03755e+06,74524.7,29213.6,4023.14,107761,299098,348699,214672,91606,954094,21241,18622,26012,65875,1.01997e+06,0.787,0.707,0.707,6394.23,3863.05,330.45,10587.4
2015-09-10,21.83,911399,304772,391852,333642,351060,93536.2,31446.3,147715,111339,879664,885697,69486.7,62054.2,395959,378645,168312,42360,985277,30238,14805,8475,53518,1.0388e+06,74763.6,29273.9,4024.71,108062,299676,345941,212422,91006,949048,21367,18725,26906,66998,1.01605e+06,0.787,0.707,0.707,6480.93,3906.14,333.402,10720.4
2015-09-11,20.13,893618,300736,374247,322056,350519,86275.7,44205.3,150006,101762,859073,870734,68289.6,55648.5,381390,381775,158691,64481,986347,28217,12006,9502,49725,1.03607e+06,75002.4,29334.1,4026.29,108363,294100,330579,214274,88375,927334,21513,18629,26345,66487,993821,0.787,0.707,0.707,6565.93,3934.81,336.482,10837.2
2015-09-12,16.37,800553,285480,327383,274588,320504,74930.8,47862.2,132006,89580.2,767005,785329,61123.2,42798.9,345276,356751,140634,58302,900968,18191,7513,8510,34214,935182,75241.3,29394.4,4027.86,108664,279045,292072,196110,76425,843657,18792,16449,23270,58511,902168,0.787,0.707,0.707,6690.93,3978.31,343.122,11012.7
2015-09-13,17.05,790575,286963,345150,270651,318733,84917.3,39578.1,127565,87235.1,770096,790696,58239.3,37638.8,356110,353310,138137,55982,903545,17043,7747,8153,32943,936488,75480.1,29454.7,4029.43,108964,274836,293899,191331,76963,837045,18462,16138,22885,57485,894530,0.787,0.707,0.707,6840.76,4030.81,351,11222.4
2015-09-14,19.25,870113,311680,373946,297576,340392,87916,45078.2,146958,93959.1,844131,853375,65395.3,55311.6,387574,380069,153437,59594,980669,29838,8963,13059,51860,1.03253e+06,75719,29515,4031,109265,298966,331229,212015,91912,934127,21425,18574,25470,65469,999596,0.749,0.707,0.707,6990.6,4083.31,358.88,11432.9
2015-09-15,18.6,879967,310037,371828,307995,332878,88221.9,55750.2,146293,99805.8,852548,860261,68243.3,60529.8,382333,371935,167745,61501,983512,32705,10225,12588,55518,1.03903e+06,75764.3,29590.6,4045.43,109400,306558,332443,213052,92612,944681,21232,19226,26825,67283,1.01196e+06,0.749,0.707,0.707,6979.12,4148.55,377.478,11504.9
2015-09-16,20.33,880790,311677,383907,318152,321953,76145.1,50130.1,144794,103039,850768,859028,68528.5,60268.5,397498,354934,169853,61573,983860,31957,11010,11682,54649,1.03851e+06,75809.6,29666.1,4059.86,109536,307634,337316,214628,92240,951828,21579,19766,27242,,,0.749,0.707,0.707,6940.83,4206.23,393.55,11541
2015-09-17,18.75,866547,313050,373585,311292,313078,71924.2,61257.2,144861,101083,841128,849003,68212.6,60337.6,377910,339725,163386,84593,965623,31830,12290,10787,54907,1.02053e+06,75854.9,29741.7,4074.29,109671,309274,326338,209524,92443,937589,21678,19850,27512,69040,1.00663e+06,0.749,0.707,0.707,6931.77,4273.19,410.122,11615.2
2015-09-18,14.67,839389,311515,355889,299272,322538,77581.5,52247.9,126474,101420,814843,832095,68045.5,50794,347272,349968,139505,76673,913420,18533,13301,11888,43722,957142,75900.1,29817.3,4088.71,109806,299246,313299,162966,89057,864580,21249,19072,26309,66630,931210,0.749,0.707,0.707,6948.5,4329.74,426.925,11705
2015-09-19,13.21,792297,294561,331639,263274,333716,89503.2,22128.3,121462,98810.1,768800,786294,60252.5,42758.5,342238,352083,144321,43236,881886,16421,8647,9817,34885,916771,75945.4,29892.9,4103.14,109941,287791,289368,166643,76591,820400,18274,16875,22924,58073,878473,0.749,0.707,0.707,6963.1,4391.55,445.19,11799.5
2015-09-20,14.9,787676,288679,339872,276008,313069,74182.6,38235.4,124143,90985.2,763013,782162,59664.8,40515.8,352459,328567,146878,51513,879423,14413,8328,9060,31801,911224,75990.7,29968.4,4117.57,110077,286389,292824,182520,75690,837432,18143,16442,22938,57523,894955,0.749,0.707,0.707,6902.99,4442.36,461.07,11806.6
2015-09-21,20.88,908833,317932,381566,324251,365866,87486.6,30031.9,153728,114489,883398,891953,67926.2,59370.6,390835,385622,167910,39771,984136,26610,12758,11524,50892,1.03503e+06,76036,30044,4132,110212,315076,340569,208010,89978,953643,21638,19331,26882,67851,1.02149e+06,0.707,0.707,0.707,6842.91,4493.17,476.952,11813
2015-09-22,18.53,908656,326187,380297,324772,368513,83449.8,34701.5,146555,106286,880963,889797,68255.4,59420.9,388976,390269,173372,46475,999103,28349,13334,10174,51857,1.05096e+06,76058.1,30136.9,4129.57,110325,319830,345611,210868,92542,968854,21708,19157,26858,67723,1.03658e+06,0.707,0.707,0.707,6763.52,4558.38,478.783,11801
2015-09-23,18.92,918472,322946,385662,321475,373455,96209.3,28383.5,146390,108995,887020,896495,69960,60485.3,389145,398759,174257,36571,998730,28763,12628,10900,52291,1.05102e+06,76080.3,30229.7,4127.14,110437,314296,343304,212503,92255,962374,22000,19401,27029,68430,1.0308e+06,0.707,0.707,0.707,6678.1,4618.19,480.357,11776.5
2015-09-24,16.71,907070,320085,372667,318862,364693,90719.3,41398.6,148396,106626,878062,885384,69688.2,62365.4,376643,387713,169057,55238,988663,29880,13016,10583,53479,1.04214e+06,76102.4,30322.6,4124.71,110550,310067,339538,211449,92160,953215,21982,19469,27565,69016,1.02223e+06,0.707,0.707,0.707,6603.43,4681.93,479.138,11764.7
2015-09-25,15.26,885353,319471,353533,303896,372760,90665.4,38986.1,146040,103472,860073,868752,70225.1,61546.4,363948,392552,166880,54426,977810,28633,12596,9766,50995,1.0288e+06,76124.6,30415.4,4122.29,110662,310441,326511,209051,88585,934612,21752,19170,27557,68479,1.00309e+06,0.707,0.707,0.707,6586,4760.62,478.957,11825.3
2015-09-26,14.58,823221,306300,354593,276411,327204,89220.6,24501.8,130110,108509,802041,814808,62756.8,49990.3,359209,350716,166462,43969,920367,20896,8271,7959,37126,957493,76146.7,30508.3,4119.86,110775,297517,299915,194815,75344,867606,19165,16865,24256,60286,927892,0.707,0.707,0.707,6511.26,4821.03,477.905,11810.3
2015-09-27,14.69,822979,304293,353992,282521,336735,88331.9,17672,129644,111817,804790,820215,60768.2,45342.4,357586,363070,165948,32259,918872,18346,8960,7317,34623,953495,76168.9,30601.1,4117.43,110887,297013,304471,193943,74439,869874,18508,16353,23167,58028,927902,0.707,0.707,0.707,6507.52,4891.57,478.622,11877.4
2015-09-28,17.72,936587,324464,387741,326749,373006,101695,31349.6,153709,120788,906617,912885,68857.9,62590,397724,395632,178887,37551,1.0098e+06,31197,13074,10608,54879,1.06468e+06,76191,30694,4115,111000,320925,348034,215856,89312,971494,21701,19114,26613,67428,1.03892e+06,0.663,0.707,0.707,6503.79,4962.12,479.333,11945.2
2015-09-29,16.49,938971,327147,386502,331455,381851,98585.3,28441.5,155084,123270,912271,920065,70763.5,62969.9,395608,396806,179349,35654,1.00742e+06,29470,12879,10912,53261,1.06068e+06,76050.1,30643.6,4105.57,110799,318024,346474,218807,91389,973726,21706,19372,27377,68455,1.04218e+06,0.663,0.707,0.707,6364.21,4913.26,474.215,11751.5
2015-09-30,15.16,926527,324948,368760,324743,388644,99519.1,33088,153471,118311,902681,908804,70141,64018.1,372169,414539,179128,44703,1.01054e+06,31016,13379,11124,55519,1.06606e+06,75909.3,30593.1,4096.14,110599,319489,343334,216896,90948,970682,22128,19361,26911,68400,1.03908e+06,0.663,0.707,0.707,6206.93,4862.81,469.71,11539.8
2015-10-01,13.54,915636,328792,354244,317384,395907,100943,40344.1,149420,114260,896538,904755,70004.4,61788,351713,422906,180096,57502,1.01221e+06,27621,13153,12135,52909,1.06512e+06,75768.4,30542.7,4086.71,110398,317364,338202,214889,91699,962164,22406,19467,26935,68808,1.03097e+06,0.663,0.5,0.707,6036.84,4818.21,465.853,11321
2015-10-02,11.75,900762,328302,316550,305740,428510,101980,38973.6,145427,110231,881449,894265,67894,55077.7,316138,466406,182043,57395,1.02198e+06,27144,11435,12841,51420,1.0734e+06,75627.6,30492.3,4077.29,110197,315711,340444,218207,88174,962545,21709,18876,26828,67413,1.02996e+06,0.663,0.5,0.707,5796.14,4771.65,460.812,11028.4
2015-10-03,12.72,855128,315976,326293,289098,409578,96084.3,16745,133160,101965,834319,854580,63152.4,42891.2,337522,442208,168996,27288,976019,20569,6976,7285,34830,1.01085e+06,75486.7,30441.9,4067.86,109996,304573,313388,204594,79475,902040,19433,16856,24341,60630,962670,0.663,0.5,0.707,5609.04,4732.07,455.192,10795.9
2015-10-04,13.61,876798,315317,342230,305311,416958,102267,19385.6,131844,97307.2,854740,875881,58365,37223.8,349158,443590,170165,26225,989141,19454,7113,7439,34006,1.02315e+06,75345.9,30391.4,4058.43,109796,303012,317367,203871,77148,901400,19075,16593,23669,59337,960737,0.663,0.5,0.707,5447.1,4701.29,450.145,10598.8
2015-10-05,16.18,974349,338876,389019,353585,429078,102819,35771.5,155063,110069,950343,963938,66225.9,52631.1,394398,460841,182060,44200,1.08151e+06,26243,12778,9662,48683,1.13019e+06,75205,30341,4049,109595,332056,364926,225046,91284,1.01332e+06,22232,19222,27386,68840,1.08216e+06,0.617,0.5,0.707,5285.14,4670.5,445.095,10400.7
2015-10-06,13.84,955132,344315,317921,342910,437187,85894.6,79765.7,160378,108476,933498,943350,70244,60392.1,322484,470572,182712,89917,1.0657e+06,31261,13062,11482,55805,1.1215e+06,75022.1,30255.3,4039,109316,332951,369157,232981,92031,1.02712e+06,23343,19185,27138,69666,1.09679e+06,0.617,0.5,0.707,5088.19,4610.31,439.572,10137.8
2015-10-07,15.61,975372,347035,323054,351589,421637,88528.3,84239.8,162481,126129,949633,955059,70987,65560.9,329366,470144,197460,97111,1.09409e+06,33114,14583,12029,59726,1.15381e+06,74839.3,30169.6,4029,109038,341767,378825,234406,92670,1.04768e+06,23568,19680,27704,70952,1.11863e+06,0.617,0.5,0.707,4924.22,4555.07,435.43,9914.88
2015-10-08,19.74,1.00727e+06,349244,381802,366070,416445,99184.2,52484.3,166007,134434,980506,985165,69996,65056.6,393774,461779,203223,68996,1.12778e+06,32962,18170,10885,62017,1.1898e+06,74656.4,30083.9,4019,108759,347132,387135,237344,95517,1.06714e+06,24188,20273,28609,73070,1.14021e+06,0.617,0.5,0.707,4760.1,4498.74,430.882,9689.5
2015-10-09,21.78,1.0175e+06,349277,407545,370582,409664,103097,41717,165778,133742,988734,992668,68549,64054.6,415614,447585,204209,58098,1.12551e+06,33307,19992,9639,62938,1.18845e+06,74473.6,29998.1,4009,108481,346936,382702,242259,91325,1.06323e+06,24426,20708,28311,68472,1.1317e+06,0.617,0.5,0.707,4651.67,4442.09,426.453,9520.47
2015-10-10,20.79,943238,334166,357605,350016,419289,86506.7,29883.5,153604,126381,924292,933158,61363.7,49138,364742,442781,184078,43049,1.03466e+06,23032,17589,7136,47757,1.08242e+06,74290.7,29912.4,3999,108202,323249,358312,225034,79807,986411,21697,18497,25149,65343,1.05175e+06,0.617,0.5,0.707,4534.9,4382.79,421.715,9339.23
