Date,Hour,NO Hydro,SE Hydro,FI Hydro,Total Hydro
24-09-2019,21,71337.8,27164.1,2947.54,101449
24-09-2019,22,71332.9,27163.1,2947.55,101444
24-09-2019,23,71328.1,27162.1,2947.56,101438
25-09-2019,0,71323.3,27161.1,2947.57,101432
25-09-2019,1,71318.5,27160.2,2947.58,101426
25-09-2019,2,71313.6,27159.2,2947.59,101420
25-09-2019,3,71308.8,27158.2,2947.61,101415
25-09-2019,4,71304,27157.2,2947.62,101409
25-09-2019,5,71299.2,27156.3,2947.63,101403
25-09-2019,6,71294.3,27155.3,2947.64,101397
25-09-2019,7,71289.5,27154.3,2947.65,101391
25-09-2019,8,71284.7,27153.3,2947.67,101386
25-09-2019,9,71279.8,27152.4,2947.68,101380
25-09-2019,10,71275,27151.4,2947.69,101374
25-09-2019,11,71270.2,27150.4,2947.7,101368
25-09-2019,12,71265.4,27149.4,2947.72,101362
25-09-2019,13,71260.5,27148.4,2947.73,101357
25-09-2019,14,71255.7,27147.5,2947.74,101351
25-09-2019,15,71250.9,27146.5,2947.75,101345
25-09-2019,16,71246,27145.5,2947.76,101339
25-09-2019,17,71241.2,27144.5,2947.78,101334
25-09-2019,18,71236.4,27143.6,2947.79,101328
25-09-2019,19,71231.6,27142.6,2947.8,101322
25-09-2019,20,71226.7,27141.6,2947.81,101316
25-09-2019,21,71221.9,27140.6,2947.82,101310
25-09-2019,22,71217.1,27139.7,2947.84,101305
25-09-2019,23,71212.3,27138.7,2947.85,101299
26-09-2019,0,71207.4,27137.7,2947.86,101293
26-09-2019,1,71202.6,27136.7,2947.87,101287
26-09-2019,2,71197.8,27135.8,2947.88,101281
26-09-2019,3,71192.9,27134.8,2947.89,101276
26-09-2019,4,71188.1,27133.8,2947.91,101270
26-09-2019,5,71183.3,27132.8,2947.92,101264
26-09-2019,6,71178.5,27131.9,2947.93,101258
26-09-2019,7,71173.6,27130.9,2947.94,101252
26-09-2019,8,71168.8,27129.9,2947.95,101247
26-09-2019,9,71164,27128.9,2947.97,101241
26-09-2019,10,71159.2,27128,2947.98,101235
26-09-2019,11,71154.3,27127,2947.99,101229
26-09-2019,12,71149.5,27126,2948,101224
26-09-2019,13,71144.7,27125,2948.01,101218
26-09-2019,14,71139.8,27124,2948.02,101212
26-09-2019,15,71135,27123.1,2948.03,101206
26-09-2019,16,71130.2,27122.1,2948.05,101200
26-09-2019,17,71125.4,27121.1,2948.06,101195
26-09-2019,18,71120.5,27120.1,2948.07,101189
26-09-2019,19,71115.7,27119.2,2948.08,101183
26-09-2019,20,71110.9,27118.2,2948.09,101177
26-09-2019,21,71106.1,27117.2,2948.11,101171
26-09-2019,22,71101.2,27116.2,2948.12,101166
26-09-2019,23,71096.4,27115.3,2948.13,101160
27-09-2019,0,71091.6,27114.3,2948.14,101154
27-09-2019,1,71086.7,27113.3,2948.15,101148
27-09-2019,2,71081.9,27112.3,2948.16,101142
27-09-2019,3,71077.1,27111.4,2948.18,101137
27-09-2019,4,71072.3,27110.4,2948.19,101131
27-09-2019,5,71067.4,27109.4,2948.2,101125
27-09-2019,6,71062.6,27108.4,2948.21,101119
27-09-2019,7,71057.8,27107.5,2948.22,101113
27-09-2019,8,71053,27106.5,2948.24,101108
27-09-2019,9,71048.1,27105.5,2948.25,101102
27-09-2019,10,71043.3,27104.5,2948.26,101096
27-09-2019,11,71038.5,27103.6,2948.27,101090
27-09-2019,12,71033.6,27102.6,2948.28,101084
27-09-2019,13,71028.8,27101.6,2948.3,101079
27-09-2019,14,71024,27100.6,2948.31,101073
27-09-2019,15,71019.2,27099.6,2948.32,101067
27-09-2019,16,71014.3,27098.7,2948.33,101061
27-09-2019,17,71009.5,27097.7,2948.35,101056
27-09-2019,18,71004.7,27096.7,2948.36,101050
27-09-2019,19,70999.8,27095.7,2948.37,101044
27-09-2019,20,70995,27094.8,2948.38,101038
27-09-2019,21,70990.2,27093.8,2948.39,101032
27-09-2019,22,70985.4,27092.8,2948.41,101027
27-09-2019,23,70980.5,27091.8,2948.42,101021
28-09-2019,0,70975.7,27090.9,2948.43,101015
28-09-2019,1,70970.9,27089.9,2948.44,101009
28-09-2019,2,70966.1,27088.9,2948.45,101003
28-09-2019,3,70961.2,27087.9,2948.46,100998
28-09-2019,4,70956.4,27087,2948.48,100992
28-09-2019,5,70951.6,27086,2948.49,100986
28-09-2019,6,70946.7,27085,2948.5,100980
28-09-2019,7,70941.9,27084,2948.51,100974
28-09-2019,8,70937.1,27083,2948.52,100969
28-09-2019,9,70932.3,27082.1,2948.53,100963
28-09-2019,10,70927.4,27081.1,2948.55,100957
28-09-2019,11,70922.6,27080.1,2948.56,100951
28-09-2019,12,70917.8,27079.1,2948.57,100946
28-09-2019,13,70913,27078.2,2948.58,100940
28-09-2019,14,70908.1,27077.2,2948.59,100934
28-09-2019,15,70903.3,27076.2,2948.61,100928
28-09-2019,16,70898.5,27075.2,2948.62,100922
28-09-2019,17,70893.6,27074.3,2948.63,100917
28-09-2019,18,70888.8,27073.3,2948.64,100911
28-09-2019,19,70884,27072.3,2948.65,100905
28-09-2019,20,70879.2,27071.3,2948.66,100899
28-09-2019,21,70874.3,27070.4,2948.68,100893
28-09-2019,22,70869.5,27069.4,2948.69,100888
28-09-2019,23,70864.7,27068.4,2948.7,100882
29-09-2019,0,70859.9,27067.4,2948.71,100876
29-09-2019,1,70855,27066.5,2948.72,100870
29-09-2019,2,70850.2,27065.5,2948.73,100864
29-09-2019,3,70845.4,27064.5,2948.75,100859
29-09-2019,4,70840.6,27063.5,2948.76,100853
29-09-2019,5,70835.7,27062.5,2948.77,100847
29-09-2019,6,70830.9,27061.6,2948.78,100841
29-09-2019,7,70826.1,27060.6,2948.79,100835
29-09-2019,8,70821.2,27059.6,2948.81,100830
29-09-2019,9,70816.4,27058.6,2948.82,100824
29-09-2019,10,70811.6,27057.7,2948.83,100818
29-09-2019,11,70806.8,27056.7,2948.84,100812
29-09-2019,12,70801.9,27055.7,2948.86,100806
29-09-2019,13,70797.1,27054.7,2948.87,100801
29-09-2019,14,70792.3,27053.8,2948.88,100795
29-09-2019,15,70787.4,27052.8,2948.89,100789
29-09-2019,16,70782.6,27051.8,2948.9,100783
29-09-2019,17,70777.8,27050.8,2948.92,100778
29-09-2019,18,70773,27049.9,2948.93,100772
29-09-2019,19,70768.1,27048.9,2948.94,100766
29-09-2019,20,70763.3,27047.9,2948.95,100760
29-09-2019,21,70758.5,27046.9,2948.96,100754
29-09-2019,22,70753.7,27046,2948.98,100749
29-09-2019,23,70748.8,27045,2948.99,100743
30-09-2019,0,70744,27044,2949,100737
30-09-2019,1,70742.4,27041.6,2948.85,100733
30-09-2019,2,70740.8,27039.1,2948.7,100729
30-09-2019,3,70739.1,27036.7,2948.55,100724
30-09-2019,4,70737.5,27034.2,2948.4,100720
30-09-2019,5,70735.9,27031.8,2948.26,100716
30-09-2019,6,70734.2,27029.4,2948.11,100712
30-09-2019,7,70732.6,27026.9,2947.96,100708
30-09-2019,8,70731,27024.5,2947.81,100703
30-09-2019,9,70729.4,27022,2947.66,100699
30-09-2019,10,70727.8,27019.6,2947.51,100695
30-09-2019,11,70726.1,27017.2,2947.36,100691
30-09-2019,12,70724.5,27014.7,2947.22,100686
30-09-2019,13,70722.9,27012.3,2947.07,100682
30-09-2019,14,70721.2,27009.8,2946.92,100678
30-09-2019,15,70719.6,27007.4,2946.77,100674
30-09-2019,16,70718,27005,2946.62,100670
30-09-2019,17,70716.4,27002.5,2946.47,100665
30-09-2019,18,70714.8,27000.1,2946.32,100661
30-09-2019,19,70713.1,26997.6,2946.17,100657
30-09-2019,20,70711.5,26995.2,2946.02,100653
30-09-2019,21,70709.9,26992.8,2945.88,100649
30-09-2019,22,70708.2,26990.3,2945.73,100644
30-09-2019,23,70706.6,26987.9,2945.58,100640
01-10-2019,0,70705,26985.4,2945.43,100636
01-10-2019,1,70703.4,26983,2945.28,100632
01-10-2019,2,70701.8,26980.5,2945.13,100628
01-10-2019,3,70700.1,26978.1,2944.98,100623
01-10-2019,4,70698.5,26975.7,2944.84,100619
01-10-2019,5,70696.9,26973.2,2944.69,100615
01-10-2019,6,70695.2,26970.8,2944.54,100611
01-10-2019,7,70693.6,26968.3,2944.39,100607
01-10-2019,8,70692,26965.9,2944.24,100602
01-10-2019,9,70690.4,26963.5,2944.09,100598
01-10-2019,10,70688.8,26961,2943.94,100594
01-10-2019,11,70687.1,26958.6,2943.79,100590
01-10-2019,12,70685.5,26956.1,2943.64,100586
01-10-2019,13,70683.9,26953.7,2943.5,100581
01-10-2019,14,70682.2,26951.3,2943.35,100577
01-10-2019,15,70680.6,26948.8,2943.2,100573
01-10-2019,16,70679,26946.4,2943.05,100569
01-10-2019,17,70677.4,26943.9,2942.9,100564
01-10-2019,18,70675.8,26941.5,2942.75,100560
01-10-2019,19,70674.1,26939.1,2942.6,100556
01-10-2019,20,70672.5,26936.6,2942.45,100552
01-10-2019,21,70670.9,26934.2,2942.31,100548
01-10-2019,22,70669.2,26931.7,2942.16,100543
01-10-2019,23,70667.6,26929.3,2942.01,100539
02-10-2019,0,70666,26926.9,2941.86,100535
02-10-2019,1,70664.4,26924.4,2941.71,100531
02-10-2019,2,70662.8,26922,2941.56,100527
02-10-2019,3,70661.1,26919.5,2941.41,100522
02-10-2019,4,70659.5,26917.1,2941.27,100518
02-10-2019,5,70657.9,26914.7,2941.12,100514
02-10-2019,6,70656.2,26912.2,2940.97,100510
02-10-2019,7,70654.6,26909.8,2940.82,100506
02-10-2019,8,70653,26907.3,2940.67,100501
02-10-2019,9,70651.4,26904.9,2940.52,100497
02-10-2019,10,70649.8,26902.5,2940.37,100493
02-10-2019,11,70648.1,26900,2940.22,100489
02-10-2019,12,70646.5,26897.6,2940.07,100484
02-10-2019,13,70644.9,26895.1,2939.93,100480
02-10-2019,14,70643.2,26892.7,2939.78,100476
02-10-2019,15,70641.6,26890.3,2939.63,100472
02-10-2019,16,70640,26887.8,2939.48,100468
02-10-2019,17,70638.4,26885.4,2939.33,100463
02-10-2019,18,70636.8,26882.9,2939.18,100459
02-10-2019,19,70635.1,26880.5,2939.03,100455
02-10-2019,20,70633.5,26878.1,2938.89,100451
02-10-2019,21,70631.9,26875.6,2938.74,100447
02-10-2019,22,70630.2,26873.2,2938.59,100442
02-10-2019,23,70628.6,26870.7,2938.44,100438
03-10-2019,0,70627,26868.3,2938.29,100434
03-10-2019,1,70625.4,26865.8,2938.14,100430
03-10-2019,2,70623.8,26863.4,2937.99,100426
03-10-2019,3,70622.1,26861,2937.84,100421
03-10-2019,4,70620.5,26858.5,2937.69,100417
03-10-2019,5,70618.9,26856.1,2937.54,100413
03-10-2019,6,70617.2,26853.6,2937.39,100408
03-10-2019,7,70615.6,26851.2,2937.25,100404
03-10-2019,8,70614,26848.8,2937.1,100400
03-10-2019,9,70612.4,26846.3,2936.95,100396
03-10-2019,10,70610.8,26843.9,2936.8,100392
03-10-2019,11,70609.1,26841.4,2936.65,100387
03-10-2019,12,70607.5,26839,2936.5,100383
03-10-2019,13,70605.9,26836.6,2936.35,100379
03-10-2019,14,70604.2,26834.1,2936.2,100374
03-10-2019,15,70602.6,26831.7,2936.05,100370
03-10-2019,16,70601,26829.2,2935.9,100366
03-10-2019,17,70599.4,26826.8,2935.75,100362
03-10-2019,18,70597.8,26824.4,2935.61,100358
03-10-2019,19,70596.1,26821.9,2935.46,100353
03-10-2019,20,70594.5,26819.5,2935.31,100349
03-10-2019,21,70592.9,26817,2935.16,100345
03-10-2019,22,70591.2,26814.6,2935.01,100340
03-10-2019,23,70589.6,26812.2,2934.86,100336
04-10-2019,0,70588,26809.7,2934.71,100332
04-10-2019,1,70586.4,26807.3,2934.56,100328
04-10-2019,2,70584.8,26804.8,2934.41,100324
04-10-2019,3,70583.1,26802.4,2934.26,100319
04-10-2019,4,70581.5,26799.9,2934.11,100315
04-10-2019,5,70579.9,26797.5,2933.97,100311
04-10-2019,6,70578.2,26795.1,2933.82,100307
04-10-2019,7,70576.6,26792.6,2933.67,100303
04-10-2019,8,70575,26790.2,2933.52,100298
04-10-2019,9,70573.4,26787.7,2933.37,100294
04-10-2019,10,70571.8,26785.3,2933.22,100290
04-10-2019,11,70570.1,26782.9,2933.07,100286
04-10-2019,12,70568.5,26780.4,2932.93,100282
04-10-2019,13,70566.9,26778,2932.78,100277
04-10-2019,14,70565.2,26775.5,2932.63,100273
04-10-2019,15,70563.6,26773.1,2932.48,100269
04-10-2019,16,70562,26770.7,2932.33,100265
04-10-2019,17,70560.4,26768.2,2932.18,100260
04-10-2019,18,70558.8,26765.8,2932.03,100256
04-10-2019,19,70557.1,26763.3,2931.88,100252
04-10-2019,20,70555.5,26760.9,2931.73,100248
04-10-2019,21,70553.9,26758.5,2931.59,100244
04-10-2019,22,70552.2,26756,2931.44,100239
04-10-2019,23,70550.6,26753.6,2931.29,100235
05-10-2019,0,70549,26751.1,2931.14,100231
05-10-2019,1,70547.4,26748.7,2930.99,100227
05-10-2019,2,70545.8,26746.3,2930.84,100223
05-10-2019,3,70544.1,26743.8,2930.69,100218
05-10-2019,4,70542.5,26741.4,2930.55,100214
05-10-2019,5,70540.9,26738.9,2930.4,100210
05-10-2019,6,70539.2,26736.5,2930.25,100206
05-10-2019,7,70537.6,26734.1,2930.1,100202
05-10-2019,8,70536,26731.6,2929.95,100197
05-10-2019,9,70534.4,26729.2,2929.8,100193
05-10-2019,10,70532.8,26726.7,2929.65,100189
05-10-2019,11,70531.1,26724.3,2929.5,100185
05-10-2019,12,70529.5,26721.9,2929.36,100180
05-10-2019,13,70527.9,26719.4,2929.21,100176
05-10-2019,14,70526.2,26717,2929.06,100172
05-10-2019,15,70524.6,26714.5,2928.91,100168
05-10-2019,16,70523,26712.1,2928.76,100164
05-10-2019,17,70521.4,26709.7,2928.61,100159
05-10-2019,18,70519.8,26707.2,2928.46,100155
05-10-2019,19,70518.1,26704.8,2928.31,100151
05-10-2019,20,70516.5,26702.3,2928.16,100147
05-10-2019,21,70514.9,26699.9,2928.02,100143
05-10-2019,22,70513.2,26697.5,2927.87,100138
05-10-2019,23,70511.6,26695,2927.72,100134
06-10-2019,0,70510,26692.6,2927.57,100130
06-10-2019,1,70508.4,26690.1,2927.42,100126
06-10-2019,2,70506.8,26687.7,2927.27,100122
06-10-2019,3,70505.1,26685.2,2927.12,100117
06-10-2019,4,70503.5,26682.8,2926.98,100113
06-10-2019,5,70501.9,26680.4,2926.83,100109
06-10-2019,6,70500.2,26677.9,2926.68,100105
06-10-2019,7,70498.6,26675.5,2926.53,100101
06-10-2019,8,70497,26673,2926.38,100096
06-10-2019,9,70495.4,26670.6,2926.23,100092
06-10-2019,10,70493.8,26668.2,2926.08,100088
06-10-2019,11,70492.1,26665.7,2925.93,100084
06-10-2019,12,70490.5,26663.3,2925.78,100080
06-10-2019,13,70488.9,26660.8,2925.64,100075
06-10-2019,14,70487.2,26658.4,2925.49,100071
06-10-2019,15,70485.6,26656,2925.34,100067
06-10-2019,16,70484,26653.5,2925.19,100063
06-10-2019,17,70482.4,26651.1,2925.04,100058
06-10-2019,18,70480.8,26648.6,2924.89,100054
06-10-2019,19,70479.1,26646.2,2924.74,100050
06-10-2019,20,70477.5,26643.8,2924.6,100046
06-10-2019,21,70475.9,26641.3,2924.45,100042
06-10-2019,22,70474.2,26638.9,2924.3,100037
06-10-2019,23,70472.6,26636.4,2924.15,100033
07-10-2019,0,70471,26634,2924,100029
07-10-2019,1,70469.4,26631.8,2923.95,100025
07-10-2019,2,70467.8,26629.7,2923.91,100021
07-10-2019,3,70466.2,26627.5,2923.86,100018
07-10-2019,4,70464.6,26625.3,2923.81,100014
07-10-2019,5,70463.1,26623.2,2923.76,100010
07-10-2019,6,70461.5,26621,2923.72,100006
07-10-2019,7,70459.9,26618.8,2923.67,100002
07-10-2019,8,70458.3,26616.7,2923.62,99998.6
07-10-2019,9,70456.7,26614.5,2923.57,99994.8
07-10-2019,10,70455.1,26612.3,2923.53,99991
07-10-2019,11,70453.5,26610.2,2923.48,99987.2
07-10-2019,12,70451.9,26608,2923.43,99983.4
07-10-2019,13,70450.3,26605.8,2923.38,99979.5
07-10-2019,14,70448.8,26603.7,2923.34,99975.7
07-10-2019,15,70447.2,26601.5,2923.29,99971.9
07-10-2019,16,70445.6,26599.3,2923.24,99968.1
07-10-2019,17,70444,26597.2,2923.19,99964.3
07-10-2019,18,70442.4,26595,2923.14,99960.5
07-10-2019,19,70440.8,26592.8,2923.1,99956.7
07-10-2019,20,70439.2,26590.7,2923.05,99952.9
07-10-2019,21,70437.6,26588.5,2923,99949.1
07-10-2019,22,70436,26586.3,2922.95,99945.3
07-10-2019,23,70434.4,26584.2,2922.91,99941.5
08-10-2019,0,70432.9,26582,2922.86,99937.7
08-10-2019,1,70431.3,26579.8,2922.81,99933.9
08-10-2019,2,70429.7,26577.7,2922.76,99930.1
08-10-2019,3,70428.1,26575.5,2922.72,99926.3
08-10-2019,4,70426.5,26573.3,2922.67,99922.5
08-10-2019,5,70424.9,26571.2,2922.62,99918.7
08-10-2019,6,70423.3,26569,2922.57,99914.9
08-10-2019,7,70421.7,26566.8,2922.52,99911.1
08-10-2019,8,70420.1,26564.7,2922.48,99907.3
08-10-2019,9,70418.6,26562.5,2922.43,99903.5
08-10-2019,10,70417,26560.3,2922.38,99899.7
08-10-2019,11,70415.4,26558.2,2922.33,99895.9
08-10-2019,12,70413.8,26556,2922.28,99892
08-10-2019,13,70412.2,26553.8,2922.24,99888.2
08-10-2019,14,70410.6,26551.7,2922.19,99884.4
08-10-2019,15,70409,26549.5,2922.14,99880.6
08-10-2019,16,70407.4,26547.3,2922.09,99876.8
08-10-2019,17,70405.8,26545.2,2922.05,99873
08-10-2019,18,70404.2,26543,2922,99869.2
08-10-2019,19,70402.7,26540.8,2921.95,99865.4
08-10-2019,20,70401.1,26538.7,2921.9,99861.6
08-10-2019,21,70399.5,26536.5,2921.85,99857.8
08-10-2019,22,70397.9,26534.3,2921.81,99854
08-10-2019,23,70396.3,26532.2,2921.76,99850.2
09-10-2019,0,70394.7,26530,2921.71,99846.4
09-10-2019,1,70393.1,26527.8,2921.66,99842.6
09-10-2019,2,70391.5,26525.7,2921.62,99838.8
09-10-2019,3,70389.9,26523.5,2921.57,99835
09-10-2019,4,70388.4,26521.3,2921.52,99831.2
09-10-2019,5,70386.8,26519.2,2921.47,99827.4
09-10-2019,6,70385.2,26517,2921.43,99823.6
09-10-2019,7,70383.6,26514.8,2921.38,99819.8
09-10-2019,8,70382,26512.7,2921.33,99816
09-10-2019,9,70380.4,26510.5,2921.28,99812.2
09-10-2019,10,70378.8,26508.3,2921.24,99808.4
09-10-2019,11,70377.2,26506.2,2921.19,99804.6
09-10-2019,12,70375.6,26504,2921.14,99800.8
09-10-2019,13,70374.1,26501.8,2921.09,99796.9
09-10-2019,14,70372.5,26499.7,2921.05,99793.1
09-10-2019,15,70370.9,26497.5,2921,99789.3
09-10-2019,16,70369.3,26495.3,2920.95,99785.5
09-10-2019,17,70367.7,26493.2,2920.9,99781.7
09-10-2019,18,70366.1,26491,2920.86,99777.9
09-10-2019,19,70364.5,26488.8,2920.81,99774.1
09-10-2019,20,70362.9,26486.7,2920.76,99770.3
09-10-2019,21,70361.3,26484.5,2920.71,99766.5
09-10-2019,22,70359.7,26482.3,2920.66,99762.7
09-10-2019,23,70358.2,26480.2,2920.62,99758.9
10-10-2019,0,70356.6,26478,2920.57,99755.1
10-10-2019,1,70355,26475.8,2920.52,99751.3
10-10-2019,2,70353.4,26473.7,2920.48,99747.5
10-10-2019,3,70351.8,26471.5,2920.43,99743.7
10-10-2019,4,70350.2,26469.3,2920.38,99739.9
10-10-2019,5,70348.6,26467.2,2920.33,99736.1
10-10-2019,6,70347,26465,2920.28,99732.3
10-10-2019,7,70345.4,26462.8,2920.24,99728.5
10-10-2019,8,70343.9,26460.7,2920.19,99724.7
10-10-2019,9,70342.3,26458.5,2920.14,99720.9
10-10-2019,10,70340.7,26456.3,2920.1,99717.1
10-10-2019,11,70339.1,26454.2,2920.05,99713.3
10-10-2019,12,70337.5,26452,2920,99709.5
10-10-2019,13,70335.9,26449.8,2919.95,99705.7
10-10-2019,14,70334.3,26447.7,2919.9,99701.9
10-10-2019,15,70332.7,26445.5,2919.86,99698.1
10-10-2019,16,70331.1,26443.3,2919.81,99694.3
10-10-2019,17,70329.6,26441.2,2919.76,99690.5
10-10-2019,18,70328,26439,2919.72,99686.7
10-10-2019,19,70326.4,26436.8,2919.67,99682.9
10-10-2019,20,70324.8,26434.7,2919.62,99679.1
10-10-2019,21,70323.2,26432.5,2919.57,99675.3
10-10-2019,22,70321.6,26430.3,2919.52,99671.5
10-10-2019,23,70320,26428.2,2919.48,99667.7
11-10-2019,0,70318.4,26426,2919.43,99663.9
11-10-2019,1,70316.8,26423.8,2919.38,99660.1
11-10-2019,2,70315.3,26421.7,2919.34,99656.3
11-10-2019,3,70313.7,26419.5,2919.29,99652.5
11-10-2019,4,70312.1,26417.3,2919.24,99648.7
11-10-2019,5,70310.5,26415.2,2919.19,99644.9
11-10-2019,6,70308.9,26413,2919.14,99641.1
11-10-2019,7,70307.3,26410.8,2919.1,99637.3
11-10-2019,8,70305.7,26408.7,2919.05,99633.5
11-10-2019,9,70304.1,26406.5,2919,99629.7
11-10-2019,10,70302.5,26404.3,2918.95,99625.9
11-10-2019,11,70300.9,26402.2,2918.91,99622.1
11-10-2019,12,70299.4,26400,2918.86,99618.2
11-10-2019,13,70297.8,26397.8,2918.81,99614.4
11-10-2019,14,70296.2,26395.7,2918.76,99610.6
11-10-2019,15,70294.6,26393.5,2918.72,99606.8
11-10-2019,16,70293,26391.3,2918.67,99603
11-10-2019,17,70291.4,26389.2,2918.62,99599.2
11-10-2019,18,70289.8,26387,2918.57,99595.4
11-10-2019,19,70288.2,26384.8,2918.53,99591.6
11-10-2019,20,70286.6,26382.7,2918.48,99587.8
11-10-2019,21,70285.1,26380.5,2918.43,99584
11-10-2019,22,70283.5,26378.3,2918.38,99580.2
11-10-2019,23,70281.9,26376.2,2918.34,99576.4
12-10-2019,0,70280.3,26374,2918.29,99572.6
12-10-2019,1,70278.7,26371.8,2918.24,99568.8
12-10-2019,2,70277.1,26369.7,2918.19,99565
12-10-2019,3,70275.5,26367.5,2918.15,99561.2
12-10-2019,4,70273.9,26365.3,2918.1,99557.4
12-10-2019,5,70272.3,26363.2,2918.05,99553.6
12-10-2019,6,70270.8,26361,2918,99549.8
12-10-2019,7,70269.2,26358.8,2917.95,99546
12-10-2019,8,70267.6,26356.7,2917.91,99542.2
12-10-2019,9,70266,26354.5,2917.86,99538.4
12-10-2019,10,70264.4,26352.3,2917.81,99534.6
12-10-2019,11,70262.8,26350.2,2917.76,99530.8
12-10-2019,12,70261.2,26348,2917.72,99527
12-10-2019,13,70259.6,26345.8,2917.67,99523.1
12-10-2019,14,70258,26343.7,2917.62,99519.3
12-10-2019,15,70256.4,26341.5,2917.57,99515.5
12-10-2019,16,70254.9,26339.3,2917.52,99511.7
12-10-2019,17,70253.3,26337.2,2917.48,99507.9
12-10-2019,18,70251.7,26335,2917.43,99504.1
12-10-2019,19,70250.1,26332.8,2917.38,99500.3
12-10-2019,20,70248.5,26330.7,2917.33,99496.5
12-10-2019,21,70246.9,26328.5,2917.28,99492.7
12-10-2019,22,70245.3,26326.3,2917.24,99488.9
12-10-2019,23,70243.7,26324.2,2917.19,99485.1
13-10-2019,0,70242.1,26322,2917.14,99481.3
13-10-2019,1,70240.6,26319.8,2917.09,99477.5
13-10-2019,2,70239,26317.7,2917.05,99473.7
13-10-2019,3,70237.4,26315.5,2917,99469.9
13-10-2019,4,70235.8,26313.3,2916.95,99466.1
13-10-2019,5,70234.2,26311.2,2916.9,99462.3
13-10-2019,6,70232.6,26309,2916.86,99458.5
13-10-2019,7,70231,26306.8,2916.81,99454.7
13-10-2019,8,70229.4,26304.7,2916.76,99450.9
13-10-2019,9,70227.8,26302.5,2916.71,99447.1
13-10-2019,10,70226.2,26300.3,2916.66,99443.3
13-10-2019,11,70224.7,26298.2,2916.62,99439.5
13-10-2019,12,70223.1,26296,2916.57,99435.6
13-10-2019,13,70221.5,26293.8,2916.52,99431.8
13-10-2019,14,70219.9,26291.7,2916.47,99428
13-10-2019,15,70218.3,26289.5,2916.43,99424.2
13-10-2019,16,70216.7,26287.3,2916.38,99420.4
13-10-2019,17,70215.1,26285.2,2916.33,99416.6
13-10-2019,18,70213.5,26283,2916.28,99412.8
13-10-2019,19,70211.9,26280.8,2916.24,99409
13-10-2019,20,70210.4,26278.7,2916.19,99405.2
13-10-2019,21,70208.8,26276.5,2916.14,99401.4
13-10-2019,22,70207.2,26274.3,2916.09,99397.6
13-10-2019,23,70205.6,26272.2,2916.05,99393.8
14-10-2019,0,70204,26270,2916,99390
14-10-2019,1,70206.8,26270.3,2916.51,99393.5
14-10-2019,2,70209.5,26270.5,2917.01,99397.1
14-10-2019,3,70212.3,26270.8,2917.52,99400.6
14-10-2019,4,70215.1,26271.1,2918.02,99404.2
14-10-2019,5,70217.9,26271.3,2918.53,99407.7
14-10-2019,6,70220.6,26271.6,2919.03,99411.3
14-10-2019,7,70223.4,26271.9,2919.54,99414.8
14-10-2019,8,70226.2,26272.1,2920.05,99418.4
14-10-2019,9,70229,26272.4,2920.55,99421.9
14-10-2019,10,70231.7,26272.7,2921.06,99425.5
14-10-2019,11,70234.5,26272.9,2921.56,99429
14-10-2019,12,70237.3,26273.2,2922.07,99432.6
14-10-2019,13,70240.1,26273.5,2922.58,99436.1
14-10-2019,14,70242.8,26273.8,2923.08,99439.6
14-10-2019,15,70245.6,26274,2923.59,99443.2
14-10-2019,16,70248.4,26274.3,2924.09,99446.7
14-10-2019,17,70251.2,26274.6,2924.6,99450.3
14-10-2019,18,70253.9,26274.8,2925.11,99453.8
14-10-2019,19,70256.7,26275.1,2925.61,99457.4
14-10-2019,20,70259.5,26275.4,2926.12,99460.9
14-10-2019,21,70262.2,26275.6,2926.62,99464.5
14-10-2019,22,70265,26275.9,2927.13,99468
14-10-2019,23,70267.8,26276.2,2927.63,99471.6
15-10-2019,0,70270.6,26276.4,2928.14,99475.1
15-10-2019,1,70273.3,26276.7,2928.65,99478.7
15-10-2019,2,70276.1,26277,2929.15,99482.2
15-10-2019,3,70278.9,26277.2,2929.66,99485.8
15-10-2019,4,70281.7,26277.5,2930.16,99489.3
15-10-2019,5,70284.4,26277.8,2930.67,99492.9
15-10-2019,6,70287.2,26278,2931.18,99496.4
15-10-2019,7,70290,26278.3,2931.68,99500
15-10-2019,8,70292.8,26278.6,2932.19,99503.5
15-10-2019,9,70295.5,26278.8,2932.7,99507.1
15-10-2019,10,70298.3,26279.1,2933.2,99510.6
15-10-2019,11,70301.1,26279.4,2933.71,99514.2
15-10-2019,12,70303.9,26279.6,2934.22,99517.7
15-10-2019,13,70306.6,26279.9,2934.72,99521.2
15-10-2019,14,70309.4,26280.2,2935.23,99524.8
15-10-2019,15,70312.2,26280.4,2935.73,99528.4
15-10-2019,16,70314.9,26280.7,2936.24,99531.9
15-10-2019,17,70317.7,26281,2936.75,99535.4
15-10-2019,18,70320.5,26281.3,2937.25,99539
15-10-2019,19,70323.3,26281.5,2937.76,99542.6
15-10-2019,20,70326,26281.8,2938.26,99546.1
15-10-2019,21,70328.8,26282.1,2938.77,99549.7
15-10-2019,22,70331.6,26282.3,2939.28,99553.2
15-10-2019,23,70334.4,26282.6,2939.78,99556.8
16-10-2019,0,70337.1,26282.9,2940.29,99560.3
16-10-2019,1,70339.9,26283.1,2940.8,99563.8
16-10-2019,2,70342.7,26283.4,2941.3,99567.4
16-10-2019,3,70345.5,26283.7,2941.81,99570.9
16-10-2019,4,70348.2,26283.9,2942.31,99574.5
